timestep_superordinate_dispatch,timestep_dispatch,region_dispatch,gen; ocgtH2Chp,gen; pvOpenspace_b,gen; onshore_c,gen; onshore_b,gen; pvInd_a,gen; runOfRiver,gen; nuclearPowerFlexChp_HTR,gen; onshore_a,stExtOut; reservoir,gen; pvOpenspace_c,gen; pvOpenspace_a,stExtOut; pumpedStorage,gen; pvInd_b,gen; nuclearPowerFlexChp_SFR,gen; offshore_a,gen; nuclearPowerFlexChp_LWR,gen; nuclearPowerFlexChp_SMR,import,demand,use; heatpumpGroundSpace,use; bevPsngRoadPub,use; heatpumpPro,use; heatpumpAirSpace,use; directAirCapture,use; eBoilerProLow,use; oberFrtRoadHeavy,use; alkElectrolysis,use; eFrtRail,use; bevFrtRoadLight,use; liquifaction,use; eBoilerDh,use; eBoilerProHigh,use; bevFrtRoadHeavy,use; resistiveHeatSpace,stExtIn; pumpedStorage,use; ePsngRail,use; heatpumpAirDh,use; bevPsngRoadPrvt,export
30th < 2040,30th < 2040 < d003 < hh0016 < h0061,EU < SE < se_2,,,,6.98311579025104,,,3.873297559628422,,590.1388683209842,,,,,12.301887962289392,,,,317.5011052864219,-80.21034108834822,-0.3987550432523095,-1.5593918642858393,-6.469372684445566,,,,-8.080745497079954,,-0.623114148969584,-0.7690614394296995,,,,,,,-1.0129452712144833,-0.4055772856980678,-26.78734653586241,-804.4818045612087
30th < 2040,30th < 2040 < d003 < hh0016 < h0061,EU < SK < sk,,,,54.64398504861392,,48.53126315801427,24.956867524086324,,,209.48269820056456,355.99185481908364,5.021924830123606,,,,58.69986952639085,,386.3364732554781,-301.84116832552013,-0.7674201072795083,-15.758265440708353,-41.93804314890598,,,,-80.64282806946612,-164.88772186547516,-7.1872591787138,-40.707065419322525,,,,,-0.007275928980416759,,-3.5558042340142495,,-138.70965407165096,-347.6635546537305
30th < 2040,30th < 2040 < d003 < hh0016 < h0061,nonEU < AL < al,,,,77.57843313164484,,0.6710185475529574,,,,,,,,,,,,395.4609020927074,-57.461230258618464,-0.5104543032954908,-10.178403439075472,-10.460859319192284,,,,-9.431865815079007,-19.58845873805048,-1.056972364136394,-1.616092183829,,,,,,,-0.08889722528298336,-1.6855141889016456,-46.188152046345415,-315.44508538781497
30th < 2040,30th < 2040 < d003 < hh0016 < h0061,nonEU < CH < ch,,,,160.8482489221514,,271.51939035881065,16.165227677879102,,286.33257385811294,35.81704184604238,,,,26.16852871844884,,231.07735806858597,,435.3868780680619,-591.1047216206512,-2.304783991443623,-17.753756856259542,-27.24045162037533,-0.5240933082785336,,,-28.805058900745284,-0.002306028486557809,-2.6597745634838947,-9.309495528600793,,,,,-1.6207342985931206,,-19.785221172479027,-27.65370809620829,-318.3600426483408,-416.1921800229699
30th < 2040,30th < 2040 < d003 < hh0016 < h0061,nonEU < NO < no_n,,,,62.38801243882685,,,0.6791194191237759,0.0017532203425626755,242.9250300839824,,,,,4.409528627795214,,,,0.002281322963196491,-115.52179456410015,-0.4223479251790008,-0.9951419025301003,-1.7469681417869902,,,,-5.3937138142279695,,-0.1714357505667716,-1.2613379407347394,-18.227910409928587,,,,-2.7995251321420236,,-0.40725750677505157,-0.4876781765984908,-21.532866365198903,-141.43728356181222
30th < 2040,30th < 2040 < d003 < hh0016 < h0061,nonEU < NO < no_s,,,,71.75628516911432,,,5.657066437558234,12.713617122948055,1610.731755352357,,,,,33.68606330320838,,,,125.52735140221962,-839.8150006553137,-1.3604534363185714,-6.890521647992294,-13.850753355652346,,,,-40.479550342510976,,-1.2866302633957718,-9.480777895301681,,,,,-11.058189369201529,,-2.6546279332913643,-8.332301879267664,-164.59049809076907,-760.274364877396
30th < 2040,30th < 2040 < d003 < hh0016 < h0061,nonEU < RS < rs,,,,25.861468026869982,,75.19312810771,9.109078535608926,,27.598838839609915,121.55982767361007,0.001339615220421055,,,,,,,799.5655983944071,-408.10445666269493,-0.9109891382260278,-25.847677498981298,-25.204504005192074,,,,-31.606177927492492,-41.69391653141155,-3.5419004297539107,-3.079037335001142,,,,,-0.05316217123657237,,-0.297909163033531,-1.5252592039204056,-141.6832238559431,-375.3420582375452
30th < 2040,30th < 2040 < d003 < hh0016 < h0061,nonEU < UK < ni,,,,28.587042608769373,,,3.423201386976956,213.60033882134928,,,0.00187765710881823,,,3.20889888089645,,,0.001064594991792309,154.71662039872245,-26.491864432587324,-0.8391359438983947,-2.3610797620658572,-11.488646956950003,,-13.334355486509814,,-4.390466180847751,-230.86940093614996,-0.0803775504888392,-1.431367934476738,,,,,,,-0.9004556181449199,,-111.35328051451496,
30th < 2040,30th < 2040 < d003 < hh0016 < h0062,EU < BE < be,,,,85.46601339319342,,2.2179905920845635,,530.6655185519564,,,,,,0.00266787641867879,251.4990125076219,612.9282447164948,0.002893311729013066,427.14328845904396,-805.2684224367871,,-46.534600597098105,-47.09227028974303,,,,-59.3578995429347,-165.24401200021262,-1.8294858356694066,-119.35749881142084,,,-12.41905283998583,,,,-8.609896939054194,,-578.8227246990938,-65.38985271578593
30th < 2040,30th < 2040 < d003 < hh0016 < h0062,EU < IE < ie,,,,74.2068150647122,,5.506311793060366,11.310210964307766,,,224.28632799926757,,,,57.00684228914473,,61.529085074933015,,107.45042392441363,-286.3755264946066,-2.830404774432682,-8.941908168274615,-15.358588781247917,,,,-17.241327961470134,-96.80202556029971,-0.024051992168469965,-4.179696453906884,,,,,,,-0.8467840046406319,-0.0010347130038753458,-54.58947951600712,-54.105601006285724
30th < 2040,30th < 2040 < d003 < hh0016 < h0062,EU < IT < it_s,,,,33.28118072528578,,7.063889867892232,,,,1432.4235473688202,,,,,,,,135.60368062101927,-222.26226972826944,-1.702606452741412,-30.61127551411622,-16.1641698837567,,,,-13.668564498711946,-59.38978271834279,-0.4064760615997917,-36.586715505791915,-112.0749791008224,,-5.109976237214891,,,-0.007850857737387201,-4.929693780438987,-15.775050065360713,-584.1141726713214,-505.5702740125703
30th < 2040,30th < 2040 < d003 < hh0016 < h0062,EU < LT < lt,,,,63.22997622724088,,3.566429346378967,2.5702127524368263,,,,148.64351343194895,0.0013734768296772833,,103.83197120081014,,62.836251282072446,,82.89867150617255,-124.92987073429562,-1.327851871273508,-5.082985605407258,-13.787397923398345,,,,-84.42889335011176,-6.902414403560665,-36.369588527410855,-15.512909416831691,,,,-8.209923986528283,,,-0.27199951674549633,-2.2116535049072152,-122.91909785877264,-45.625416996142064
30th < 2040,30th < 2040 < d003 < hh0016 < h0062,EU < LU < lu,,,,10.549931464312124,,0.33401759006543036,,,,,,,,0.0049146908638215605,,87.38934666838419,,26.859775833242153,-54.74608823384151,,-3.3862018709723145,-3.1281862399745872,,,,-13.991616057970404,-2.802416076190155,-0.23239187370899428,-3.028590954650447,,,-7.975058725852977,,,,-0.30198652647470714,,-35.54635342646566,
30th < 2040,30th < 2040 < d003 < hh0016 < h0062,EU < SE < se_2,,,,36.10809065564789,,,3.842791686381353,,460.58277089635925,,,,,11.977186878523217,,,,340.1075287943541,-76.65397675120808,-0.3987983974205754,-1.4246473738478496,-6.469698886790605,,,,-6.252946576568471,,-0.48217079550626807,-0.7119288270737586,,,,,,,-0.7838252879243172,-0.4055752833466888,-26.394899849983886,-732.6399094251706
30th < 2040,30th < 2040 < d003 < hh0016 < h0062,EU < SK < sk,,,,208.19421583824692,,39.47537344836377,1.7416916255096382,,,204.3350360852239,346.51792527216287,0.6656662842450497,,,,38.87312538991389,,386.33642099493545,-281.8835630571352,-3.2678461486250447,-18.486946322395447,-43.039022011279464,,,,-62.40207613072146,-164.8877156661231,-5.561559597773347,-43.80208094998159,,,,,-0.007301923015722581,,-2.7515102313346724,,-136.36570389459592,-463.68523405721083
30th < 2040,30th < 2040 < d003 < hh0016 < h0062,nonEU < AL < al,,,,126.68058995079886,,0.6706331160116948,,,,,,,,,,,,384.20805573488275,-53.21179729645813,-0.5195582455439134,-9.320883155992963,-10.46085852250038,,,,-7.29845446566326,-19.5884612619126,-0.8178938104463794,-1.479928324561924,,,,,,,-0.06878939581756845,-1.8069174428657655,-42.29691071978513,-364.6902620967544
30th < 2040,30th < 2040 < d003 < hh0016 < h0062,nonEU < CH < ch,,,,157.03552388786076,,267.2495821376248,15.089639744795491,,119.94354490156404,29.460813355460267,,,,39.258891774716304,,234.2279219195962,,542.6619876629511,-537.9819073837538,-2.4346067161765026,-15.87683934219903,-27.20193891007447,-0.5271420433693388,,,-22.289588814095808,-0.002298897875845827,-2.058155185952883,-8.421107119186814,,,,,-1.7161200233648974,,-15.309965032534256,-31.32617367200414,-323.58987193423724,-416.1926274501824
30th < 2040,30th < 2040 < d003 < hh0016 < h0062,nonEU < NO < no_n,,,,63.80135226803807,,,0.6784944815676066,0.0017931124658553171,232.8397380013693,,,,,4.400911791242298,,,,0.0023408645200341124,-110.39979178022307,-0.422371417583787,-0.8970994339505575,-1.746961201581801,,,,-4.17369960999938,,-0.13265837786814458,-1.1345036562873738,-18.301286904793816,,,,-2.8015500783600498,,-0.3151391704751857,-0.48813200375794713,-19.473620117966405,-141.43719465288018
30th < 2040,30th < 2040 < d003 < hh0016 < h0062,nonEU < NO < no_s,,,,103.04702693060206,,,5.661717531836045,28.837656989204472,1380.2578198735441,,,,,33.53482260883688,,,,125.5287329990298,-802.579301646653,-1.358569758091952,-6.214537652665839,-13.851495910223958,,,,-31.32340522625058,,-0.995604960423168,-8.543154309409347,,,,,-11.061283973726187,,-2.054172681658586,-8.34320214062143,-151.0979681626659,-639.4457584630987
30th < 2040,30th < 2040 < d003 < hh0016 < h0062,nonEU < RS < rs,,,,17.648718636613108,,74.47345692875987,4.8892650465733425,,3.7960664343306,102.09982629970153,0.0011142910262045389,,,,,,,772.658706673026,-377.92388930724945,-1.0965776391466764,-28.50414641408362,-25.342539306115743,,,,-24.45711749510538,-42.83072744268554,-2.740751354535201,-3.367710180974194,,,,,-0.053111712760143724,,-0.2305245328901941,-2.032558777615154,-138.48684744328358,-328.50152116804173
30th < 2040,30th < 2040 < d003 < hh0016 < h0062,nonEU < UK < ni,,,,11.3641492087007,,,3.6392601842168717,82.90357029355467,,,0.001738246636580134,,,3.3684148166926926,,,0.001059032581032438,154.71662336295387,-24.56268870408788,-0.8195593876063639,-2.0827338029701012,-11.488791616815968,,-11.428498374093312,,-3.3973784330903753,-165.61013841753865,-0.06219680218165068,-1.2969105669653813,,,,,,,-0.6967798796368172,,-34.55035349607263,
30th < 2040,30th < 2040 < d003 < hh0016 < h0063,EU < BE < be,,,,98.6115448895749,,2.2019826114409553,,606.9092106791037,,,,,,0.0026625104890490078,248.1921283218565,612.9282415985921,0.002887195990302519,465.193981824437,-862.9005848659959,,-39.050060442336715,-47.092286483803555,,-5.126031111380997,,-61.010968492641766,-165.24402510458006,-1.8804355197411367,-100.16025946224252,,,-12.419061523431276,,,,-8.849675526230003,-25.58263579927429,-485.7259557009254,-219.0018759222262
30th < 2040,30th < 2040 < d003 < hh0016 < h0063,EU < IE < ie,,,,115.72776131153256,,6.061893442998727,11.098191550922987,,,202.64613403470466,,,,56.95707265523403,,61.543642066144244,,107.45042048625119,-300.1253277349188,-2.8515705055393346,-7.457979900544176,-15.35880228711822,,,,-17.72148484242929,-105.88096860800891,-0.02472182047672297,-3.443262281158493,,,,,,,-0.8703662465319164,-0.0010313462196630387,-53.64432561372905,-54.10560208006451
30th < 2040,30th < 2040 < d003 < hh0016 < h0063,EU < IT < it_s,,,,52.07841748079718,,7.04027519870649,,,,1134.5162924412914,,,,,,193.47542007978717,,13.281954674682156,-256.05565214331165,,-25.68758843174923,-16.163793366506244,,,,-14.049222839621493,-59.38950171034968,-0.41779608743298036,-30.7019502259202,,,-5.109723356448717,,,,-5.066981719917259,-15.774858525403802,-490.1660887542062,-481.81172147805006
30th < 2040,30th < 2040 < d003 < hh0016 < h0063,EU < LT < lt,,,,41.5651373750806,,3.530416714238981,2.7619568928524094,,,,110.56843580427945,0.0013197753998365298,,105.52147856604714,,63.85021688575043,,100.53834197178084,-134.84155569584908,-1.2750572165219365,-3.9499478815080735,-13.781242905717823,,,,-86.78016897020422,-6.095394871042893,-37.38245181892269,-11.189070498888887,,,,-8.438563654139312,,,-0.2795744808013265,-2.211648672914755,-76.48840714299581,-45.62538170271806
30th < 2040,30th < 2040 < d003 < hh0016 < h0063,EU < LU < lu,,,,14.391469199348531,,0.33522598840690937,,,,,,,,0.00471146855547736,,87.3891162706894,,17.106500690229183,-55.175634240926755,,-2.8416482979131263,-3.128347461270084,,,,-14.381271120561088,-2.802540397683618,-0.23886379730384316,-2.541540929188566,,,-7.975155888612898,,,,-0.3103966042232325,,-29.829212221455077,-0.0028861919210261796
30th < 2040,30th < 2040 < d003 < hh0016 < h0063,EU < SE < se_2,,,,40.39793807954115,,,3.8558174776243663,,472.8991875812892,,,,,12.041542870030275,,,,322.24106077832073,-80.07768935776112,-0.39860851905998007,-1.185328914215994,-6.469602811103329,,,,-6.427086024047164,,-0.49559885776326296,-0.591934148194382,,,,,,,-0.805654181052951,-0.4046517791316139,-22.146692383894298,-732.4325849841142
30th < 2040,30th < 2040 < d003 < hh0016 < h0063,EU < SK < sk,,,,311.97640186783417,,34.90037089309465,11.290428679874465,,,141.16216445081778,231.72782508719752,4.665428176285621,,,,58.681318375544215,,386.33641536748564,-291.3038737607527,-0.8040570214315585,-12.767814935840804,-42.10620430779257,,,,-64.13992290837469,-164.88769576953905,-5.716444483421544,-33.02365166309031,,,,,-0.007208627213164779,,-2.8281375406438687,,-109.75172398960804,-453.40437071022257
30th < 2040,30th < 2040 < d003 < hh0016 < h0063,nonEU < AL < al,,,,136.1618100042643,,0.6703600954785781,,,,,,,,,,,,258.87635547173613,-53.62930502707259,,-7.821466633897691,-10.460653674692642,,,,-7.501710452666509,-19.58832250801348,-0.8406714840604629,-1.2415833518487833,,,,,,,-0.07070512422390941,,-35.493716189805234,-259.0615139956328
30th < 2040,30th < 2040 < d003 < hh0016 < h0063,nonEU < CH < ch,,,,157.03552390948943,,262.7861902238375,20.699555683537085,,152.98041037972288,25.99783202678787,,,,39.76580764416032,,247.31831678265542,,435.38651249307867,-582.8318335134334,-2.28453182867653,-12.59422231867391,-27.189472454475087,-0.5197790569150659,,,-22.91033563051016,-0.0023015810741474456,-2.115473124386948,-6.7797887724238315,,,,,-1.6139957206032602,,-15.736335035705908,-22.80542143037523,-228.39395746913047,-416.1927744897056
30th < 2040,30th < 2040 < d003 < hh0016 < h0063,nonEU < NO < no_n,,,,42.47983293497518,,,0.6811734375466958,0.0011919478509935142,254.9109614701711,,,,,4.427685003912288,,,,0.0023413210831450017,-115.33074480964824,-0.42182251394043757,-0.7304386230112997,-1.7469537496309642,,,,-4.289933730206144,,-0.13635280518213203,-0.9398237115575938,-18.058267954467464,,,,-2.7887000756252442,,-0.3239155386007487,-0.48658395702435586,-15.81174109216947,-141.43719475408759
30th < 2040,30th < 2040 < d003 < hh0016 < h0063,nonEU < NO < no_s,,,,151.86069846567966,,,5.664644142493648,19.08354019189807,848.7517403635587,,,,,33.24466055260788,,,,251.31136933369464,-838.4261159840925,-1.3594022491776934,-5.070211116694161,-13.851449617228948,,,,-32.19573644041617,,-1.0233317442029657,-7.076716594052289,,,,,-11.138824070858796,,-2.1113797106055956,-8.366597662308829,-126.78124026140924,-262.51634270011397
30th < 2040,30th < 2040 < d003 < hh0016 < h0063,nonEU < RS < rs,,,,13.246600999331514,,66.6315637545408,36.93556305497275,,47.02474537180109,75.2229228764993,,,,,,,,600.4189111557574,-380.8891367408323,-0.804965351650189,-6.811736582455111,-25.145472187998763,,,,-25.138228212327657,-38.50823358314967,-2.8170790379258954,-1.9245530185083726,,,,,-0.047220879274466755,,-0.23694445257065502,-1.1457834962074531,-9.843609751714212,-346.16890701867203
30th < 2040,30th < 2040 < d003 < hh0016 < h0063,nonEU < UK < ni,,,,2.5859873820265222,,,3.747679508650357,18.420281595300906,,,0.0015440478447933986,,,3.496998378493034,,,0.0010604432093736323,154.71662325174896,-26.37526908478946,-0.813523657804321,-1.7135924197161498,-11.488787219240619,,-10.64273372214628,,-3.4919926435221966,-102.42270845781253,-0.06392893224772879,-1.069157819334841,,,,,,,-0.7161846293445645,,-24.17338035431238,
30th < 2040,30th < 2040 < d003 < hh0016 < h0064,EU < BE < be,,,,110.48348513809401,,2.189159868684055,,671.3825602200324,,,,,,0.0013270164276604996,266.07268810731784,367.75676500367535,0.0015617573826210698,644.3196945020723,-842.8463681732903,-17.334930057504323,-32.33858122473423,-47.09234844495843,,-7.176923871136817,,-49.40496031280379,-165.24406647046496,-1.5227236105062316,-82.94581945408662,-2.233509087232399,,-12.419094394410932,,,-9.724124464120765,-7.166217468049451,-55.83904639571354,-402.2446459228373,-326.67473141115363
30th < 2040,30th < 2040 < d003 < hh0016 < h0064,EU < CZ < cz,,,,125.52440599085028,,4.652332215794105,54.46726007258319,200.718380888397,5.740918243334532,49.96175145986514,76.84652757855773,1.1345970268347112,,,,169.6764792805329,,303.5211447640286,-626.3323725422256,-3.082016886355716,-18.7121277040331,-64.6079229636104,,,,-74.44725423718107,,-5.16772851657649,-36.51751976294502,,,,,-0.512747904671426,,-6.1394382374863845,-0.4120510812087827,-101.5636916854399,-54.75014146383685
30th < 2040,30th < 2040 < d003 < hh0016 < h0064,EU < EE < ee,,,,281.7870439575152,,,,,,,,,,,,17.10921187153315,,0.0017913742375982719,-81.84853894927004,,-5.136792229431764,-4.008248108028398,,,,-7.581377615201795,,-1.1091386893004125,-1.1356685891208531,,,,,,,-0.21538540311632365,-9.12483093936111,-38.693526060730555,-150.0447066124808
30th < 2040,30th < 2040 < d003 < hh0016 < h0064,EU < IE < ie,,,,157.91911789152704,,7.141110224481382,10.59882559560685,,,162.84730117188678,,,,56.798917720530085,,61.582935147273325,,107.45042042753158,-294.3584969045193,-2.896574572799305,-6.185001951137065,-15.359217671119545,,,,-14.350358254512322,-119.94919747951192,-0.020019032473809407,-2.811107273308617,,,,,,,-0.7047980212394003,-0.0010266861993353537,-53.597363339394164,-54.105602233054526
30th < 2040,30th < 2040 < d003 < hh0016 < h0064,EU < IT < it_s,,,,99.03175356599874,,6.836104149721214,38.95891100454477,,2.050582777677426,731.0030519657904,,,,,,193.47897374355853,,6.8377742866087114,-259.7606441460022,,-18.925434720114417,-13.419098388976902,,,,-11.376664130498904,-3.0362383153585357,-0.3383194797335586,-23.086837448777,,,-4.382777864961634,,,,-4.103098786383074,-15.774637853637016,-403.0691563262509,-320.92548485599974
30th < 2040,30th < 2040 < d003 < hh0016 < h0064,EU < LT < lt,,,,66.76657466552204,,3.5047439384445096,2.4291347886015,,,,57.454859190718516,0.0012833530849593539,,93.92149405204526,,60.369553053354814,,135.62743480326944,-132.04386523865156,-1.3953595145244668,-3.63808408047228,-13.789003220226675,,,,-70.27213155005765,-6.773521297411256,-30.271254401278977,-12.126586804798617,,,,-6.8333106772449,,,-0.22639152384752095,-2.211648722524007,-94.86918980651703,-45.625335802679395
30th < 2040,30th < 2040 < d003 < hh0016 < h0064,EU < LU < lu,,,,21.844472927224352,,0.33568301201374595,,,,,,,,0.0033288581989291545,,52.43398196451018,,34.32610930906574,-52.294944190673284,-1.4857496854591659,-2.3532765070534465,-3.128402721609475,,,,-11.645547456678749,-2.8025793264821837,-0.1934251613688979,-2.1047458646613193,,,-7.975186728947612,,,-0.005835898807341865,-0.2513504094714929,,-24.702504087203145,
30th < 2040,30th < 2040 < d003 < hh0016 < h0064,EU < SE < se_2,,,,48.1385086032727,,,3.8111947990288786,,431.3173233836116,,,,,12.057598625858649,,,,317.50149318820644,-80.33917724096183,-0.3988252578402896,-0.974872963343651,-6.469524433335829,,,,-5.204472864306715,,-0.4013219672429543,-0.48649237090468794,,,,,,,-0.65239601704677,-0.4043839731255456,-18.434761020879872,-699.0594940213936
30th < 2040,30th < 2040 < d003 < hh0016 < h0064,EU < SK < sk,,,,335.89220212176286,,32.811952065357,24.656988582678068,,,68.66296671007609,106.32072081305218,16.627559441311906,,,,58.789818467789274,,386.3364500159231,-287.1385338672812,-0.7568628181897318,-9.010153906882913,-41.97762620050108,,,,-51.93869928710806,-164.8876248963753,-4.629015401842849,-23.717358904865726,,,,,-0.007162712021234272,,-2.2901459591075373,,-84.08055600063105,-359.6652919623315
30th < 2040,30th < 2040 < d003 < hh0016 < h0064,nonEU < AL < al,,,,72.23463134010035,,0.6703249309988611,42.29707117253309,,37.513527186659765,,,,,,,,,158.61222919714072,-50.82934798953467,,,-8.674323343444742,,,,-6.074673396421055,-16.819691863332658,-0.6807520406944887,,,,,,,,-0.05725501401629775,,,-228.19001345095373
30th < 2040,30th < 2040 < d003 < hh0016 < h0064,nonEU < CH < ch,,,,91.83143780878028,,258.12752946044645,20.731827157074925,,147.55318802860359,17.695545219747274,,,,39.79408025522471,,248.92869014730337,,435.3856687774795,-580.9769200765467,-2.24405875805511,-10.02150754546962,-27.1826750995209,-0.5165742881562881,,,-18.55214317266378,-0.0022986104361287993,-1.7130504290510518,-5.392262718946995,,,,,-1.5954284716494702,,-12.742839969862116,-19.93955148222767,-162.97810970268324,-416.19013668390994
30th < 2040,30th < 2040 < d003 < hh0016 < h0064,nonEU < NO < no_n,,,,14.086903681160356,,,0.6807029581028288,,279.05977529683116,,,,,4.447940206145161,,,,0.0023195955066865437,-115.70734898704218,-0.42117447769349126,-0.5878589172104678,-1.746946685194908,,,,-3.473867255704265,,-0.11041465321723513,-0.7539513876355868,-17.76243936719571,,,,-2.780058435631049,,-0.2622976609722314,-0.48151934414100916,-12.75203443474719,-141.43722695560757
30th < 2040,30th < 2040 < d003 < hh0016 < h0064,nonEU < NO < no_s,,,,232.79040431467106,,,5.619529182136127,33.50063566490225,298.4306871047668,,,,,32.00443701660192,,,,706.9545898305919,-841.1639356196167,-1.3623536586205418,-4.094249528790777,-13.85162625442394,,,,-26.07119867753106,,-0.8286651639578103,-5.715997614020403,,,,,-11.448553837831554,,-1.7097356981033534,-8.392323737765441,-109.40309619801833,-285.25893297222206
30th < 2040,30th < 2040 < d003 < hh0016 < h0064,nonEU < RS < rs,,,,40.84884628620874,,59.413493632903396,55.04724331644044,,47.53081564184163,41.39731204544594,,,,,,,,576.8661761546376,-361.0031207202841,-0.7981736391532809,-5.629732498949671,-25.135805136073063,,,,-20.356227705417233,-36.526582539279346,-2.281191095721516,-1.584147974679544,,,,,-0.046568409797104866,,-0.1918709301755152,-1.1121546658454136,-7.740326602948997,-358.69891204026374
30th < 2040,30th < 2040 < d003 < hh0016 < h0064,nonEU < UK < ni,,,,5.19943416445718,,,3.70386202079725,33.76354663600795,,,0.00126546425955653,,,3.5278580053226696,,,0.0010608732964324018,154.7166220134457,-26.091579688270084,-0.8151848728851244,-1.4093132061684395,-11.488780237926349,,-10.850852814515777,,-2.82771708478327,-121.61753961209966,-0.051767845005113826,-0.8773297285411229,,,,,,,-0.5799460992604251,,-24.304584868685637,
30th < 2040,30th < 2040 < d003 < hh0017 < h0065,EU < BE < be,,,,38.36180611432802,,2.1899205878052808,33.76890547115425,202.20323031130212,,,,,,0.002440072477897169,64.49266214243004,496.08706797343626,0.002629813753405463,564.2458761409231,-914.6798828558868,-32.65379824997103,-0.008657618025519174,-46.066937372855044,,-3.1665785221158513,,-58.149464539456794,-158.90282642001068,-1.7922403344098683,-0.008931086441861236,,,-11.937980335620193,,,,-8.434612757544965,-23.813933866155867,-0.008890705703358565,-141.73026733814268
30th < 2040,30th < 2040 < d003 < hh0017 < h0065,EU < CZ < cz,,,,621.514999078276,,4.53710394615699,76.60110087964726,273.98282508750293,5.045187392246313,22.405600512127826,41.31996673151376,,,,,185.84135495354946,,141.124658195951,-665.1893672732232,,-28.70310616843234,-62.8937647082862,,,,-87.62415641902591,-167.51419180226145,-6.082398290001795,-59.030174929713795,,,,,,,-7.226097214177466,-39.04701420794528,-194.31243547456506,-54.75083524945849
30th < 2040,30th < 2040 < d003 < hh0017 < h0065,EU < EE < ee,,,,273.3491366641354,,,0.0041182585995784395,,,,,,,0.003711838800556058,,17.10976656298319,,0.001998502975345359,-86.87281197167042,,-2.366854744118829,-4.005217966903781,,,,-8.923254790696733,,-1.3054523366573616,-0.4255912050686413,,,,,,,-0.2535078619946469,-7.894968431911931,-25.313663166830974,-153.10766428069826
30th < 2040,30th < 2040 < d003 < hh0017 < h0065,EU < IE < ie,,,,253.73129750582896,,8.193659569901142,0.035015632015248314,,,111.92980681492263,,,,18.873593023557934,,49.27292396259291,,62.778663789835704,-312.56817996678166,-11.52247875472545,-4.329158342411152,-15.717579616565224,,,,-16.89032119782931,-61.7344772156601,-0.023562330818193714,-1.9920095257115666,,,,,,,-0.8295447923458511,-0.0010415173621684064,-25.10065310719197,-54.105857025409556
30th < 2040,30th < 2040 < d003 < hh0017 < h0065,EU < IT < it_s,,,,270.36658262821925,,6.768197975926039,6.328501541927621,,9.996437538463866,345.48166881338864,,,,,,169.03502962640368,,12.655471027090574,-303.36168266173735,-5.991313835060863,-6.433638570675489,-15.849936820451754,,,,-13.390293671834197,-1.5596737989517921,-0.3982008378352154,-7.644352478354443,,,-4.911005860763224,,,,-4.829332841683047,-15.77478209856335,-76.28175748568209,-364.20650907645864
30th < 2040,30th < 2040 < d003 < hh0017 < h0065,EU < LT < lt,,,,83.17716899053369,,3.483472908837504,2.1838483874688395,,,,27.17316516929104,0.0012540032148907645,,106.18946357343957,,63.71404160873226,,132.77799153151136,-140.1493786468167,-4.581397611240167,-2.5943098555236226,-13.97198197585371,,,,-82.7100516994671,-6.4502916923663935,-35.62915997153142,-8.243357271979754,,,,-8.042782635543697,,,-0.26646202738864033,-2.211916814563013,-68.22418219938571,-45.6253500339116
30th < 2040,30th < 2040 < d003 < hh0017 < h0065,EU < LU < lu,,,,14.378617969269095,,0.37878616726451647,3.256429878886941,,,,,,,0.004491283215870609,,78.55832050723104,,15.461795229669203,-54.44608266569741,-1.9512813055507252,-0.9101110354695323,-3.0393852247357267,,,,-13.706768401131653,-2.766936028413506,-0.22766073468830453,-0.793448178970329,,,-7.6797730995994,,,,-0.29583854799196496,,-9.79633172952798,-16.424991962246988
30th < 2040,30th < 2040 < d003 < hh0017 < h0065,EU < RO < ro,,,,153.60323771000935,,75.36046170693261,2.785680889529262,272.2696072990291,147.94397479673088,26.069306697496557,177.96786137604508,,,,,,,240.2491783136448,-698.6024540902326,,,-41.54760167882654,,,,-113.45113031799087,,-12.713755905493228,,,,,,,,-3.1467133040498387,,,-226.787625908759
30th < 2040,30th < 2040 < d003 < hh0017 < h0065,EU < SE < se_2,,,,6.261536061625135,,,3.5992601473186854,,581.5261554644495,,,,,10.674836847135131,,,,317.50107059898113,-83.77782458703393,-1.782262031943982,-0.7286421116494675,-6.64961287063175,,,,-6.125646258056745,,-0.47235454406490607,-0.3590128912913768,,,,,,,-0.7678678176999243,-1.8190359771129632,-13.154008188707934,-803.925929618277
30th < 2040,30th < 2040 < d003 < hh0017 < h0065,EU < SK < sk,,,,495.91638628609826,,32.62320830104152,,,,23.4964773045041,34.421164908778,,,,,59.73440852499565,,386.33589769026497,-298.13176629093255,,-9.893793497530037,-43.80942242074676,,,,-61.13166640149053,-164.88808537497837,-5.448334848521287,-22.990691873053482,,,,,,,-2.695493739821739,,-70.86168462834243,-352.67731218028536
30th < 2040,30th < 2040 < d003 < hh0017 < h0065,nonEU < AL < al,,,,89.06068730071422,,0.6949968035806583,8.313924322395156,,71.58564197882548,,,,,,,,,157.74152633350744,-52.920199558703786,-2.069482567506347,,-10.26160623933744,,,,-7.149869224010334,,-0.8012427578100508,,,,,,,,-0.06738895014118602,-0.5598954682467073,,-253.56554745984434
