region_4,technology_3,timestep_2,parameter,value
57SI,dieselFrtRail,2035,capaConvResi,0.02354
58HU,dieselFrtRail,2035,capaConvResi,0.0244
59RO,dieselFrtRail,2035,capaConvResi,0.01879
60RO,dieselFrtRail,2035,capaConvResi,0.0371
61RO,dieselFrtRail,2035,capaConvResi,0.01614
62HR,dieselFrtRail,2035,capaConvResi,0.00664
63BA,dieselFrtRail,2035,capaConvResi,0.00606
64ME,dieselFrtRail,2035,capaConvResi,0.00166
65RS,dieselFrtRail,2035,capaConvResi,0.01521
66BG,dieselFrtRail,2035,capaConvResi,0.00909
67MK,dieselFrtRail,2035,capaConvResi,0.00413
68GR,dieselFrtRail,2035,capaConvResi,0.00038
69GR,dieselFrtRail,2035,capaConvResi,0.00103
70AL,dieselFrtRail,2035,capaConvResi,0.00454
72DK,dieselFrtRail,2035,capaConvResi,0.00049
73EE,dieselFrtRail,2035,capaConvResi,0.0107
74FI,dieselFrtRail,2035,capaConvResi,0.00184
75FI,dieselFrtRail,2035,capaConvResi,0.01539
77LT,dieselFrtRail,2035,capaConvResi,0.29812
78LV,dieselFrtRail,2035,capaConvResi,0.09992
79NO,dieselFrtRail,2035,capaConvResi,0.00009
80NO,dieselFrtRail,2035,capaConvResi,0.0002
81NO,dieselFrtRail,2035,capaConvResi,0.00041
82NO,dieselFrtRail,2035,capaConvResi,0.00076
83NO,dieselFrtRail,2035,capaConvResi,0.00021
84NO,dieselFrtRail,2035,capaConvResi,0.00017
85NO,dieselFrtRail,2035,capaConvResi,0.00003
86SE,dieselFrtRail,2035,capaConvResi,0.00022
87SE,dieselFrtRail,2035,capaConvResi,0.0007
88SE,dieselFrtRail,2035,capaConvResi,0.00658
89SE,dieselFrtRail,2035,capaConvResi,0.00153
90UK,dieselFrtRail,2035,capaConvResi,0.00879
91UK,dieselFrtRail,2035,capaConvResi,0.00118
92UK,dieselFrtRail,2035,capaConvResi,0.00539
93UK,dieselFrtRail,2035,capaConvResi,0.00147
94UK,dieselFrtRail,2035,capaConvResi,0.00096
95UK,dieselFrtRail,2035,capaConvResi,0.00021
96IE,dieselFrtRail,2035,capaConvResi,0.00008
98IT,dieselFrtRail,2035,capaConvResi,0.00056
99FR,dieselFrtRail,2035,capaConvResi,0.00009
01ES,dieselFrtRoadHeavy,2035,capaConvResi,0.31256
02ES,dieselFrtRoadHeavy,2035,capaConvResi,0.2909
03ES,dieselFrtRoadHeavy,2035,capaConvResi,0.21275
04ES,dieselFrtRoadHeavy,2035,capaConvResi,0.50247
05ES,dieselFrtRoadHeavy,2035,capaConvResi,0.18134
06ES,dieselFrtRoadHeavy,2035,capaConvResi,1.12715
07ES,dieselFrtRoadHeavy,2035,capaConvResi,1.12654
08ES,dieselFrtRoadHeavy,2035,capaConvResi,0.21633
09ES,dieselFrtRoadHeavy,2035,capaConvResi,0.50712
10ES,dieselFrtRoadHeavy,2035,capaConvResi,0.29125
11ES,dieselFrtRoadHeavy,2035,capaConvResi,0.92811
12PT,dieselFrtRoadHeavy,2035,capaConvResi,0.29238
13PT,dieselFrtRoadHeavy,2035,capaConvResi,0.39178
14FR,dieselFrtRoadHeavy,2035,capaConvResi,0.44031
15FR,dieselFrtRoadHeavy,2035,capaConvResi,0.2095
16FR,dieselFrtRoadHeavy,2035,capaConvResi,0.43802
17FR,dieselFrtRoadHeavy,2035,capaConvResi,0.3165
18FR,dieselFrtRoadHeavy,2035,capaConvResi,0.25657
19FR,dieselFrtRoadHeavy,2035,capaConvResi,0.33254
20FR,dieselFrtRoadHeavy,2035,capaConvResi,0.26441
21FR,dieselFrtRoadHeavy,2035,capaConvResi,0.38206
22FR,dieselFrtRoadHeavy,2035,capaConvResi,0.13788
23FR,dieselFrtRoadHeavy,2035,capaConvResi,1.7547
24FR,dieselFrtRoadHeavy,2035,capaConvResi,0.13635
25FR,dieselFrtRoadHeavy,2035,capaConvResi,0.35979
26FR,dieselFrtRoadHeavy,2035,capaConvResi,0.51356
27FR,dieselFrtRoadHeavy,2035,capaConvResi,0.06536
28BE,dieselFrtRoadHeavy,2035,capaConvResi,0.91707
29LU,dieselFrtRoadHeavy,2035,capaConvResi,0.27063
30NL,dieselFrtRoadHeavy,2035,capaConvResi,1.24765
31DE,dieselFrtRoadHeavy,2035,capaConvResi,1.79468
32DE,dieselFrtRoadHeavy,2035,capaConvResi,0.8808
33DE,dieselFrtRoadHeavy,2035,capaConvResi,2.39296
34DE,dieselFrtRoadHeavy,2035,capaConvResi,0.82249
35DE,dieselFrtRoadHeavy,2035,capaConvResi,1.59813
36DE,dieselFrtRoadHeavy,2035,capaConvResi,1.62142
37DE,dieselFrtRoadHeavy,2035,capaConvResi,1.99215
38DK,dieselFrtRoadHeavy,2035,capaConvResi,0.24758
39CZ,dieselFrtRoadHeavy,2035,capaConvResi,0.30564
40CZ,dieselFrtRoadHeavy,2035,capaConvResi,0.18594
41PL,dieselFrtRoadHeavy,2035,capaConvResi,2.20711
42PL,dieselFrtRoadHeavy,2035,capaConvResi,0.83313
43PL,dieselFrtRoadHeavy,2035,capaConvResi,1.55679
44PL,dieselFrtRoadHeavy,2035,capaConvResi,1.68863
45PL,dieselFrtRoadHeavy,2035,capaConvResi,1.02869
46SK,dieselFrtRoadHeavy,2035,capaConvResi,0.89447
47CH,dieselFrtRoadHeavy,2035,capaConvResi,0.31302
48CH,dieselFrtRoadHeavy,2035,capaConvResi,0.03242
49AT,dieselFrtRoadHeavy,2035,capaConvResi,0.1959
50AT,dieselFrtRoadHeavy,2035,capaConvResi,0.23792
51AT,dieselFrtRoadHeavy,2035,capaConvResi,0.33206
52IT,dieselFrtRoadHeavy,2035,capaConvResi,0.27023
53IT,dieselFrtRoadHeavy,2035,capaConvResi,0.05042
54IT,dieselFrtRoadHeavy,2035,capaConvResi,0.09448
55IT,dieselFrtRoadHeavy,2035,capaConvResi,0.03617
56IT,dieselFrtRoadHeavy,2035,capaConvResi,0.02535
57SI,dieselFrtRoadHeavy,2035,capaConvResi,0.69165
58HU,dieselFrtRoadHeavy,2035,capaConvResi,0.95957
59RO,dieselFrtRoadHeavy,2035,capaConvResi,0.33058
60RO,dieselFrtRoadHeavy,2035,capaConvResi,0.6528
61RO,dieselFrtRoadHeavy,2035,capaConvResi,0.28389
62HR,dieselFrtRoadHeavy,2035,capaConvResi,0.2462
63BA,dieselFrtRoadHeavy,2035,capaConvResi,0.10663
64ME,dieselFrtRoadHeavy,2035,capaConvResi,0.02912
65RS,dieselFrtRoadHeavy,2035,capaConvResi,0.26763
66BG,dieselFrtRoadHeavy,2035,capaConvResi,0.1705
67MK,dieselFrtRoadHeavy,2035,capaConvResi,0.064
68GR,dieselFrtRoadHeavy,2035,capaConvResi,0.00745
69GR,dieselFrtRoadHeavy,2035,capaConvResi,0.02009
70AL,dieselFrtRoadHeavy,2035,capaConvResi,0.07987
72DK,dieselFrtRoadHeavy,2035,capaConvResi,0.26346
73EE,dieselFrtRoadHeavy,2035,capaConvResi,0.10754
74FI,dieselFrtRoadHeavy,2035,capaConvResi,0.07876
75FI,dieselFrtRoadHeavy,2035,capaConvResi,0.65967
77LT,dieselFrtRoadHeavy,2035,capaConvResi,1.58467
78LV,dieselFrtRoadHeavy,2035,capaConvResi,0.34841
79NO,dieselFrtRoadHeavy,2035,capaConvResi,0.03249
80NO,dieselFrtRoadHeavy,2035,capaConvResi,0.07535
81NO,dieselFrtRoadHeavy,2035,capaConvResi,0.15364
82NO,dieselFrtRoadHeavy,2035,capaConvResi,0.29083
83NO,dieselFrtRoadHeavy,2035,capaConvResi,0.07693
84NO,dieselFrtRoadHeavy,2035,capaConvResi,0.06428
85NO,dieselFrtRoadHeavy,2035,capaConvResi,0.00932
86SE,dieselFrtRoadHeavy,2035,capaConvResi,0.03257
87SE,dieselFrtRoadHeavy,2035,capaConvResi,0.10401
88SE,dieselFrtRoadHeavy,2035,capaConvResi,0.97934
89SE,dieselFrtRoadHeavy,2035,capaConvResi,0.22679
90UK,dieselFrtRoadHeavy,2035,capaConvResi,2.37437
91UK,dieselFrtRoadHeavy,2035,capaConvResi,0.31839
92UK,dieselFrtRoadHeavy,2035,capaConvResi,1.45619
93UK,dieselFrtRoadHeavy,2035,capaConvResi,0.39521
94UK,dieselFrtRoadHeavy,2035,capaConvResi,0.25683
95UK,dieselFrtRoadHeavy,2035,capaConvResi,0.05587
98IT,dieselFrtRoadHeavy,2035,capaConvResi,0.01295
99FR,dieselFrtRoadHeavy,2035,capaConvResi,0.02292
01ES,dieselFrtRoadLight,2035,capaConvResi,0.08749
02ES,dieselFrtRoadLight,2035,capaConvResi,0.08143
03ES,dieselFrtRoadLight,2035,capaConvResi,0.05956
04ES,dieselFrtRoadLight,2035,capaConvResi,0.14065
05ES,dieselFrtRoadLight,2035,capaConvResi,0.05076
06ES,dieselFrtRoadLight,2035,capaConvResi,0.31551
07ES,dieselFrtRoadLight,2035,capaConvResi,0.31534
08ES,dieselFrtRoadLight,2035,capaConvResi,0.06056
09ES,dieselFrtRoadLight,2035,capaConvResi,0.14196
10ES,dieselFrtRoadLight,2035,capaConvResi,0.08153
11ES,dieselFrtRoadLight,2035,capaConvResi,0.2598
12PT,dieselFrtRoadLight,2035,capaConvResi,0.1228
13PT,dieselFrtRoadLight,2035,capaConvResi,0.16455
14FR,dieselFrtRoadLight,2035,capaConvResi,0.26424
15FR,dieselFrtRoadLight,2035,capaConvResi,0.12573
16FR,dieselFrtRoadLight,2035,capaConvResi,0.26287
17FR,dieselFrtRoadLight,2035,capaConvResi,0.18994
18FR,dieselFrtRoadLight,2035,capaConvResi,0.15398
19FR,dieselFrtRoadLight,2035,capaConvResi,0.19957
20FR,dieselFrtRoadLight,2035,capaConvResi,0.15868
21FR,dieselFrtRoadLight,2035,capaConvResi,0.22928
22FR,dieselFrtRoadLight,2035,capaConvResi,0.08274
23FR,dieselFrtRoadLight,2035,capaConvResi,1.05303
24FR,dieselFrtRoadLight,2035,capaConvResi,0.08183
25FR,dieselFrtRoadLight,2035,capaConvResi,0.21592
26FR,dieselFrtRoadLight,2035,capaConvResi,0.3082
27FR,dieselFrtRoadLight,2035,capaConvResi,0.03923
29LU,dieselFrtRoadLight,2035,capaConvResi,0.07751
31DE,dieselFrtRoadLight,2035,capaConvResi,1.04329
32DE,dieselFrtRoadLight,2035,capaConvResi,0.51203
33DE,dieselFrtRoadLight,2035,capaConvResi,1.39109
34DE,dieselFrtRoadLight,2035,capaConvResi,0.47814
35DE,dieselFrtRoadLight,2035,capaConvResi,0.92903
36DE,dieselFrtRoadLight,2035,capaConvResi,0.94257
37DE,dieselFrtRoadLight,2035,capaConvResi,1.15809
38DK,dieselFrtRoadLight,2035,capaConvResi,0.07757
39CZ,dieselFrtRoadLight,2035,capaConvResi,0.51344
40CZ,dieselFrtRoadLight,2035,capaConvResi,0.31235
41PL,dieselFrtRoadLight,2035,capaConvResi,0.8893
42PL,dieselFrtRoadLight,2035,capaConvResi,0.33569
43PL,dieselFrtRoadLight,2035,capaConvResi,0.62727
44PL,dieselFrtRoadLight,2035,capaConvResi,0.68039
45PL,dieselFrtRoadLight,2035,capaConvResi,0.41448
46SK,dieselFrtRoadLight,2035,capaConvResi,0.83095
47CH,dieselFrtRoadLight,2035,capaConvResi,0.17057
48CH,dieselFrtRoadLight,2035,capaConvResi,0.01767
49AT,dieselFrtRoadLight,2035,capaConvResi,0.13438
50AT,dieselFrtRoadLight,2035,capaConvResi,0.16321
51AT,dieselFrtRoadLight,2035,capaConvResi,0.22779
57SI,dieselFrtRoadLight,2035,capaConvResi,0.19563
58HU,dieselFrtRoadLight,2035,capaConvResi,0.63885
59RO,dieselFrtRoadLight,2035,capaConvResi,0.07835
60RO,dieselFrtRoadLight,2035,capaConvResi,0.15471
61RO,dieselFrtRoadLight,2035,capaConvResi,0.06728
62HR,dieselFrtRoadLight,2035,capaConvResi,0.1357
63BA,dieselFrtRoadLight,2035,capaConvResi,0.02527
64ME,dieselFrtRoadLight,2035,capaConvResi,0.0069
65RS,dieselFrtRoadLight,2035,capaConvResi,0.06343
66BG,dieselFrtRoadLight,2035,capaConvResi,0.05074
67MK,dieselFrtRoadLight,2035,capaConvResi,0.01589
70AL,dieselFrtRoadLight,2035,capaConvResi,0.01893
72DK,dieselFrtRoadLight,2035,capaConvResi,0.08255
73EE,dieselFrtRoadLight,2035,capaConvResi,0.02241
74FI,dieselFrtRoadLight,2035,capaConvResi,0.02702
75FI,dieselFrtRoadLight,2035,capaConvResi,0.22631
77LT,dieselFrtRoadLight,2035,capaConvResi,0.52103
78LV,dieselFrtRoadLight,2035,capaConvResi,0.07481
79NO,dieselFrtRoadLight,2035,capaConvResi,0.01926
80NO,dieselFrtRoadLight,2035,capaConvResi,0.04467
81NO,dieselFrtRoadLight,2035,capaConvResi,0.09107
82NO,dieselFrtRoadLight,2035,capaConvResi,0.17239
83NO,dieselFrtRoadLight,2035,capaConvResi,0.0456
84NO,dieselFrtRoadLight,2035,capaConvResi,0.0381
85NO,dieselFrtRoadLight,2035,capaConvResi,0.00553
86SE,dieselFrtRoadLight,2035,capaConvResi,0.00916
87SE,dieselFrtRoadLight,2035,capaConvResi,0.02924
88SE,dieselFrtRoadLight,2035,capaConvResi,0.27532
89SE,dieselFrtRoadLight,2035,capaConvResi,0.06376
90UK,dieselFrtRoadLight,2035,capaConvResi,2.33244
91UK,dieselFrtRoadLight,2035,capaConvResi,0.31277
92UK,dieselFrtRoadLight,2035,capaConvResi,1.43047
93UK,dieselFrtRoadLight,2035,capaConvResi,0.38823
94UK,dieselFrtRoadLight,2035,capaConvResi,0.2523
95UK,dieselFrtRoadLight,2035,capaConvResi,0.05488
99FR,dieselFrtRoadLight,2035,capaConvResi,0.01375
01ES,dieselPsngRail,2035,capaConvResi,0.00384
02ES,dieselPsngRail,2035,capaConvResi,0.00366
03ES,dieselPsngRail,2035,capaConvResi,0.00242
04ES,dieselPsngRail,2035,capaConvResi,0.00446
05ES,dieselPsngRail,2035,capaConvResi,0.00188
06ES,dieselPsngRail,2035,capaConvResi,0.01075
07ES,dieselPsngRail,2035,capaConvResi,0.00943
08ES,dieselPsngRail,2035,capaConvResi,0.0032
09ES,dieselPsngRail,2035,capaConvResi,0.00765
10ES,dieselPsngRail,2035,capaConvResi,0.00432
11ES,dieselPsngRail,2035,capaConvResi,0.0117
12PT,dieselPsngRail,2035,capaConvResi,0.00415
13PT,dieselPsngRail,2035,capaConvResi,0.00411
14FR,dieselPsngRail,2035,capaConvResi,0.02492
15FR,dieselPsngRail,2035,capaConvResi,0.01458
16FR,dieselPsngRail,2035,capaConvResi,0.02485
17FR,dieselPsngRail,2035,capaConvResi,0.01965
18FR,dieselPsngRail,2035,capaConvResi,0.01601
19FR,dieselPsngRail,2035,capaConvResi,0.01627
20FR,dieselPsngRail,2035,capaConvResi,0.01569
21FR,dieselPsngRail,2035,capaConvResi,0.02225
22FR,dieselPsngRail,2035,capaConvResi,0.00908
23FR,dieselPsngRail,2035,capaConvResi,0.0538
24FR,dieselPsngRail,2035,capaConvResi,0.00835
25FR,dieselPsngRail,2035,capaConvResi,0.02252
26FR,dieselPsngRail,2035,capaConvResi,0.03175
27FR,dieselPsngRail,2035,capaConvResi,0.00367
28BE,dieselPsngRail,2035,capaConvResi,0.02224
29LU,dieselPsngRail,2035,capaConvResi,0.0009
30NL,dieselPsngRail,2035,capaConvResi,0.0466
31DE,dieselPsngRail,2035,capaConvResi,0.04907
32DE,dieselPsngRail,2035,capaConvResi,0.02942
33DE,dieselPsngRail,2035,capaConvResi,0.06566
34DE,dieselPsngRail,2035,capaConvResi,0.02988
35DE,dieselPsngRail,2035,capaConvResi,0.04152
36DE,dieselPsngRail,2035,capaConvResi,0.04053
37DE,dieselPsngRail,2035,capaConvResi,0.04788
38DK,dieselPsngRail,2035,capaConvResi,0.00484
39CZ,dieselPsngRail,2035,capaConvResi,0.02731
40CZ,dieselPsngRail,2035,capaConvResi,0.02105
41PL,dieselPsngRail,2035,capaConvResi,0.01781
42PL,dieselPsngRail,2035,capaConvResi,0.01238
43PL,dieselPsngRail,2035,capaConvResi,0.01809
44PL,dieselPsngRail,2035,capaConvResi,0.01697
45PL,dieselPsngRail,2035,capaConvResi,0.01286
46SK,dieselPsngRail,2035,capaConvResi,0.01605
47CH,dieselPsngRail,2035,capaConvResi,0.05537
48CH,dieselPsngRail,2035,capaConvResi,0.00678
49AT,dieselPsngRail,2035,capaConvResi,0.01002
50AT,dieselPsngRail,2035,capaConvResi,0.0136
51AT,dieselPsngRail,2035,capaConvResi,0.01831
52IT,dieselPsngRail,2035,capaConvResi,0.09281
53IT,dieselPsngRail,2035,capaConvResi,0.02053
54IT,dieselPsngRail,2035,capaConvResi,0.04346
55IT,dieselPsngRail,2035,capaConvResi,0.0229
56IT,dieselPsngRail,2035,capaConvResi,0.01673
57SI,dieselPsngRail,2035,capaConvResi,0.00236
58HU,dieselPsngRail,2035,capaConvResi,0.03143
59RO,dieselPsngRail,2035,capaConvResi,0.00611
60RO,dieselPsngRail,2035,capaConvResi,0.00879
61RO,dieselPsngRail,2035,capaConvResi,0.00688
62HR,dieselPsngRail,2035,capaConvResi,0.00408
63BA,dieselPsngRail,2035,capaConvResi,0.00063
64ME,dieselPsngRail,2035,capaConvResi,0.00028
65RS,dieselPsngRail,2035,capaConvResi,0.00157
66BG,dieselPsngRail,2035,capaConvResi,0.00513
67MK,dieselPsngRail,2035,capaConvResi,0.00032
68GR,dieselPsngRail,2035,capaConvResi,0.00263
69GR,dieselPsngRail,2035,capaConvResi,0.0048
70AL,dieselPsngRail,2035,capaConvResi,0.00047
72DK,dieselPsngRail,2035,capaConvResi,0.00413
73EE,dieselPsngRail,2035,capaConvResi,0.00254
74FI,dieselPsngRail,2035,capaConvResi,0.00234
75FI,dieselPsngRail,2035,capaConvResi,0.01624
77LT,dieselPsngRail,2035,capaConvResi,0.00273
78LV,dieselPsngRail,2035,capaConvResi,0.00371
79NO,dieselPsngRail,2035,capaConvResi,0.00027
80NO,dieselPsngRail,2035,capaConvResi,0.00063
81NO,dieselPsngRail,2035,capaConvResi,0.001
82NO,dieselPsngRail,2035,capaConvResi,0.00175
83NO,dieselPsngRail,2035,capaConvResi,0.00053
84NO,dieselPsngRail,2035,capaConvResi,0.00049
85NO,dieselPsngRail,2035,capaConvResi,0.00007
86SE,dieselPsngRail,2035,capaConvResi,0.00038
87SE,dieselPsngRail,2035,capaConvResi,0.00139
88SE,dieselPsngRail,2035,capaConvResi,0.01041
89SE,dieselPsngRail,2035,capaConvResi,0.00306
90UK,dieselPsngRail,2035,capaConvResi,0.07915
91UK,dieselPsngRail,2035,capaConvResi,0.01768
92UK,dieselPsngRail,2035,capaConvResi,0.07545
93UK,dieselPsngRail,2035,capaConvResi,0.02024
94UK,dieselPsngRail,2035,capaConvResi,0.01135
95UK,dieselPsngRail,2035,capaConvResi,0.00283
96IE,dieselPsngRail,2035,capaConvResi,0.00219
98IT,dieselPsngRail,2035,capaConvResi,0.00549
99FR,dieselPsngRail,2035,capaConvResi,0.00151
01ES,dieselPsngRoadPub,2035,capaConvResi,0.0361
02ES,dieselPsngRoadPub,2035,capaConvResi,0.03026
03ES,dieselPsngRoadPub,2035,capaConvResi,0.02269
04ES,dieselPsngRoadPub,2035,capaConvResi,0.03464
05ES,dieselPsngRoadPub,2035,capaConvResi,0.01428
06ES,dieselPsngRoadPub,2035,capaConvResi,0.08273
07ES,dieselPsngRoadPub,2035,capaConvResi,0.08818
08ES,dieselPsngRoadPub,2035,capaConvResi,0.02831
09ES,dieselPsngRoadPub,2035,capaConvResi,0.06079
10ES,dieselPsngRoadPub,2035,capaConvResi,0.03492
11ES,dieselPsngRoadPub,2035,capaConvResi,0.10273
12PT,dieselPsngRoadPub,2035,capaConvResi,0.02824
13PT,dieselPsngRoadPub,2035,capaConvResi,0.02795
14FR,dieselPsngRoadPub,2035,capaConvResi,0.09305
15FR,dieselPsngRoadPub,2035,capaConvResi,0.04919
16FR,dieselPsngRoadPub,2035,capaConvResi,0.09028
17FR,dieselPsngRoadPub,2035,capaConvResi,0.06785
18FR,dieselPsngRoadPub,2035,capaConvResi,0.05614
19FR,dieselPsngRoadPub,2035,capaConvResi,0.06303
20FR,dieselPsngRoadPub,2035,capaConvResi,0.05094
21FR,dieselPsngRoadPub,2035,capaConvResi,0.08023
22FR,dieselPsngRoadPub,2035,capaConvResi,0.03029
23FR,dieselPsngRoadPub,2035,capaConvResi,0.15626
24FR,dieselPsngRoadPub,2035,capaConvResi,0.02848
25FR,dieselPsngRoadPub,2035,capaConvResi,0.0829
26FR,dieselPsngRoadPub,2035,capaConvResi,0.11544
27FR,dieselPsngRoadPub,2035,capaConvResi,0.01322
28BE,dieselPsngRoadPub,2035,capaConvResi,0.26392
29LU,dieselPsngRoadPub,2035,capaConvResi,0.02937
31DE,dieselPsngRoadPub,2035,capaConvResi,0.20471
32DE,dieselPsngRoadPub,2035,capaConvResi,0.09973
33DE,dieselPsngRoadPub,2035,capaConvResi,0.27576
34DE,dieselPsngRoadPub,2035,capaConvResi,0.12141
35DE,dieselPsngRoadPub,2035,capaConvResi,0.18766
36DE,dieselPsngRoadPub,2035,capaConvResi,0.18074
37DE,dieselPsngRoadPub,2035,capaConvResi,0.21743
38DK,dieselPsngRoadPub,2035,capaConvResi,0.09771
39CZ,dieselPsngRoadPub,2035,capaConvResi,0.14624
40CZ,dieselPsngRoadPub,2035,capaConvResi,0.09484
41PL,dieselPsngRoadPub,2035,capaConvResi,0.07922
42PL,dieselPsngRoadPub,2035,capaConvResi,0.04907
43PL,dieselPsngRoadPub,2035,capaConvResi,0.07421
44PL,dieselPsngRoadPub,2035,capaConvResi,0.07678
45PL,dieselPsngRoadPub,2035,capaConvResi,0.0519
46SK,dieselPsngRoadPub,2035,capaConvResi,0.10965
47CH,dieselPsngRoadPub,2035,capaConvResi,0.11294
48CH,dieselPsngRoadPub,2035,capaConvResi,0.0149
49AT,dieselPsngRoadPub,2035,capaConvResi,0.07747
50AT,dieselPsngRoadPub,2035,capaConvResi,0.11428
51AT,dieselPsngRoadPub,2035,capaConvResi,0.12805
52IT,dieselPsngRoadPub,2035,capaConvResi,1.28455
53IT,dieselPsngRoadPub,2035,capaConvResi,0.2987
54IT,dieselPsngRoadPub,2035,capaConvResi,0.57905
55IT,dieselPsngRoadPub,2035,capaConvResi,0.3016
56IT,dieselPsngRoadPub,2035,capaConvResi,0.23521
57SI,dieselPsngRoadPub,2035,capaConvResi,0.06436
58HU,dieselPsngRoadPub,2035,capaConvResi,0.19493
59RO,dieselPsngRoadPub,2035,capaConvResi,0.04531
60RO,dieselPsngRoadPub,2035,capaConvResi,0.07262
61RO,dieselPsngRoadPub,2035,capaConvResi,0.04036
62HR,dieselPsngRoadPub,2035,capaConvResi,0.05296
63BA,dieselPsngRoadPub,2035,capaConvResi,0.04029
64ME,dieselPsngRoadPub,2035,capaConvResi,0.001
65RS,dieselPsngRoadPub,2035,capaConvResi,0.10111
67MK,dieselPsngRoadPub,2035,capaConvResi,0.00238
68GR,dieselPsngRoadPub,2035,capaConvResi,0.17197
69GR,dieselPsngRoadPub,2035,capaConvResi,0.47632
70AL,dieselPsngRoadPub,2035,capaConvResi,0.03018
72DK,dieselPsngRoadPub,2035,capaConvResi,0.07391
73EE,dieselPsngRoadPub,2035,capaConvResi,0.03225
74FI,dieselPsngRoadPub,2035,capaConvResi,0.01342
75FI,dieselPsngRoadPub,2035,capaConvResi,0.08537
77LT,dieselPsngRoadPub,2035,capaConvResi,0.03824
78LV,dieselPsngRoadPub,2035,capaConvResi,0.03176
79NO,dieselPsngRoadPub,2035,capaConvResi,0.01235
80NO,dieselPsngRoadPub,2035,capaConvResi,0.01284
81NO,dieselPsngRoadPub,2035,capaConvResi,0.01016
82NO,dieselPsngRoadPub,2035,capaConvResi,0.03345
83NO,dieselPsngRoadPub,2035,capaConvResi,0.00966
84NO,dieselPsngRoadPub,2035,capaConvResi,0.00863
85NO,dieselPsngRoadPub,2035,capaConvResi,0.00132
86SE,dieselPsngRoadPub,2035,capaConvResi,0.00635
87SE,dieselPsngRoadPub,2035,capaConvResi,0.02221
88SE,dieselPsngRoadPub,2035,capaConvResi,0.14444
89SE,dieselPsngRoadPub,2035,capaConvResi,0.04292
90UK,dieselPsngRoadPub,2035,capaConvResi,0.16599
91UK,dieselPsngRoadPub,2035,capaConvResi,0.05626
92UK,dieselPsngRoadPub,2035,capaConvResi,0.22194
93UK,dieselPsngRoadPub,2035,capaConvResi,0.06106
94UK,dieselPsngRoadPub,2035,capaConvResi,0.0311
95UK,dieselPsngRoadPub,2035,capaConvResi,0.01938
96IE,dieselPsngRoadPub,2035,capaConvResi,0.12639
98IT,dieselPsngRoadPub,2035,capaConvResi,0.07495
99FR,dieselPsngRoadPub,2035,capaConvResi,0.00577
01ES,eFrtRail,2035,capaConvResi,0.00059
02ES,eFrtRail,2035,capaConvResi,0.00055
03ES,eFrtRail,2035,capaConvResi,0.0004
04ES,eFrtRail,2035,capaConvResi,0.00094
05ES,eFrtRail,2035,capaConvResi,0.00034
06ES,eFrtRail,2035,capaConvResi,0.0021
07ES,eFrtRail,2035,capaConvResi,0.0021
08ES,eFrtRail,2035,capaConvResi,0.00041
09ES,eFrtRail,2035,capaConvResi,0.00095
10ES,eFrtRail,2035,capaConvResi,0.00055
11ES,eFrtRail,2035,capaConvResi,0.00173
12PT,eFrtRail,2035,capaConvResi,0.00204
13PT,eFrtRail,2035,capaConvResi,0.00273
14FR,eFrtRail,2035,capaConvResi,0.00119
15FR,eFrtRail,2035,capaConvResi,0.00057
16FR,eFrtRail,2035,capaConvResi,0.00118
17FR,eFrtRail,2035,capaConvResi,0.00086
18FR,eFrtRail,2035,capaConvResi,0.00069
19FR,eFrtRail,2035,capaConvResi,0.0009
20FR,eFrtRail,2035,capaConvResi,0.00072
21FR,eFrtRail,2035,capaConvResi,0.00103
22FR,eFrtRail,2035,capaConvResi,0.00038
23FR,eFrtRail,2035,capaConvResi,0.00472
24FR,eFrtRail,2035,capaConvResi,0.00037
25FR,eFrtRail,2035,capaConvResi,0.00097
26FR,eFrtRail,2035,capaConvResi,0.00139
27FR,eFrtRail,2035,capaConvResi,0.00018
28BE,eFrtRail,2035,capaConvResi,0.00537
29LU,eFrtRail,2035,capaConvResi,0.00065
30NL,eFrtRail,2035,capaConvResi,0.0067
31DE,eFrtRail,2035,capaConvResi,0.01058
32DE,eFrtRail,2035,capaConvResi,0.0052
33DE,eFrtRail,2035,capaConvResi,0.01411
34DE,eFrtRail,2035,capaConvResi,0.00485
35DE,eFrtRail,2035,capaConvResi,0.00942
36DE,eFrtRail,2035,capaConvResi,0.00956
37DE,eFrtRail,2035,capaConvResi,0.01174
38DK,eFrtRail,2035,capaConvResi,0.00102
39CZ,eFrtRail,2035,capaConvResi,0.00562
40CZ,eFrtRail,2035,capaConvResi,0.00342
41PL,eFrtRail,2035,capaConvResi,0.02604
42PL,eFrtRail,2035,capaConvResi,0.00983
43PL,eFrtRail,2035,capaConvResi,0.01837
44PL,eFrtRail,2035,capaConvResi,0.01992
45PL,eFrtRail,2035,capaConvResi,0.01214
46SK,eFrtRail,2035,capaConvResi,0.00959
47CH,eFrtRail,2035,capaConvResi,0.00445
48CH,eFrtRail,2035,capaConvResi,0.00047
49AT,eFrtRail,2035,capaConvResi,0.00248
50AT,eFrtRail,2035,capaConvResi,0.00302
51AT,eFrtRail,2035,capaConvResi,0.00421
52IT,eFrtRail,2035,capaConvResi,0.00658
53IT,eFrtRail,2035,capaConvResi,0.00123
54IT,eFrtRail,2035,capaConvResi,0.0023
55IT,eFrtRail,2035,capaConvResi,0.00089
56IT,eFrtRail,2035,capaConvResi,0.00062
