timestep_2,region_4,technology_3,parameter,value,source
2040,53IT,gasEngineProMedStock,capaConvResi,0.07999,
2045,53IT,gasEngineProMedStock,capaConvResi,0.04,
2020,53IT,oilBoilerProMedStock,capaConvResi,0.08243,
2025,53IT,oilBoilerProMedStock,capaConvResi,0.06869,
2030,53IT,oilBoilerProMedStock,capaConvResi,0.05496,
2035,53IT,oilBoilerProMedStock,capaConvResi,0.04122,
2040,53IT,oilBoilerProMedStock,capaConvResi,0.02748,
2045,53IT,oilBoilerProMedStock,capaConvResi,0.01374,
2020,53IT,hardcoalPlantProMedStock,capaConvResi,0.03699,
2025,53IT,hardcoalPlantProMedStock,capaConvResi,0.03083,
2030,53IT,hardcoalPlantProMedStock,capaConvResi,0.02466,
2035,53IT,hardcoalPlantProMedStock,capaConvResi,0.0185,
2040,53IT,hardcoalPlantProMedStock,capaConvResi,0.01233,
2045,53IT,hardcoalPlantProMedStock,capaConvResi,0.00617,
2020,53IT,oilPlantProMedStock,capaConvResi,0.01458,
2025,53IT,oilPlantProMedStock,capaConvResi,0.01215,
2030,53IT,oilPlantProMedStock,capaConvResi,0.00972,
2035,53IT,oilPlantProMedStock,capaConvResi,0.00729,
2040,53IT,oilPlantProMedStock,capaConvResi,0.00486,
2045,53IT,oilPlantProMedStock,capaConvResi,0.00243,
2020,53IT,districtHeatSpace,capaConvResi,0.64611,
2025,53IT,districtHeatSpace,capaConvResi,0.47456,
2030,53IT,districtHeatSpace,capaConvResi,0.31457,
2035,53IT,districtHeatSpace,capaConvResi,0.19053,
2040,53IT,districtHeatSpace,capaConvResi,0.08567,
2020,53IT,bioBoilerSpaceStock,capaConvResi,4.07395,
2025,53IT,bioBoilerSpaceStock,capaConvResi,2.99229,
2030,53IT,bioBoilerSpaceStock,capaConvResi,1.98347,
2035,53IT,bioBoilerSpaceStock,capaConvResi,1.20134,
2040,53IT,bioBoilerSpaceStock,capaConvResi,0.54018,
2020,53IT,gasBoilerSpaceStock,capaConvResi,15.09878,
2025,53IT,gasBoilerSpaceStock,capaConvResi,11.08993,
2030,53IT,gasBoilerSpaceStock,capaConvResi,7.35109,
2035,53IT,gasBoilerSpaceStock,capaConvResi,4.45236,
2040,53IT,gasBoilerSpaceStock,capaConvResi,2.00199,
2020,53IT,oilLiquidBoilerSpaceStock,capaConvResi,3.053,
2025,53IT,oilLiquidBoilerSpaceStock,capaConvResi,2.2424,
2030,53IT,oilLiquidBoilerSpaceStock,capaConvResi,1.48641,
2035,53IT,oilLiquidBoilerSpaceStock,capaConvResi,0.90028,
2040,53IT,oilLiquidBoilerSpaceStock,capaConvResi,0.40481,
2020,53IT,resistiveHeatSpaceStock,capaConvResi,0.43456,
2025,53IT,resistiveHeatSpaceStock,capaConvResi,0.31918,
2030,53IT,resistiveHeatSpaceStock,capaConvResi,0.21158,
2035,53IT,resistiveHeatSpaceStock,capaConvResi,0.12815,
2040,53IT,resistiveHeatSpaceStock,capaConvResi,0.05762,
2020,54IT,coalBoilerProHighStock,capaConvResi,0.31181,
2025,54IT,coalBoilerProHighStock,capaConvResi,0.25985,
2030,54IT,coalBoilerProHighStock,capaConvResi,0.20788,
2035,54IT,coalBoilerProHighStock,capaConvResi,0.15591,
2040,54IT,coalBoilerProHighStock,capaConvResi,0.10394,
2045,54IT,coalBoilerProHighStock,capaConvResi,0.05197,
2020,54IT,eBoilerProHigh,capaConvResi,0.14605,
2025,54IT,eBoilerProHigh,capaConvResi,0.12171,
2030,54IT,eBoilerProHigh,capaConvResi,0.09737,
2035,54IT,eBoilerProHigh,capaConvResi,0.07303,
2040,54IT,eBoilerProHigh,capaConvResi,0.04869,
2045,54IT,eBoilerProHigh,capaConvResi,0.02435,
2020,54IT,gasBoilerProHighStock,capaConvResi,0.97053,
2025,54IT,gasBoilerProHighStock,capaConvResi,0.80878,
2030,54IT,gasBoilerProHighStock,capaConvResi,0.64702,
2035,54IT,gasBoilerProHighStock,capaConvResi,0.48527,
2040,54IT,gasBoilerProHighStock,capaConvResi,0.32351,
2045,54IT,gasBoilerProHighStock,capaConvResi,0.16176,
2020,54IT,oilBoilerProHighStock,capaConvResi,0.29464,
2025,54IT,oilBoilerProHighStock,capaConvResi,0.24553,
2030,54IT,oilBoilerProHighStock,capaConvResi,0.19643,
2035,54IT,oilBoilerProHighStock,capaConvResi,0.14732,
2040,54IT,oilBoilerProHighStock,capaConvResi,0.09822,
2045,54IT,oilBoilerProHighStock,capaConvResi,0.04911,
2020,54IT,bioBoilerProLowStock,capaConvResi,0.11797,
2025,54IT,bioBoilerProLowStock,capaConvResi,0.09831,
2030,54IT,bioBoilerProLowStock,capaConvResi,0.07865,
2035,54IT,bioBoilerProLowStock,capaConvResi,0.05899,
2040,54IT,bioBoilerProLowStock,capaConvResi,0.03933,
2045,54IT,bioBoilerProLowStock,capaConvResi,0.01967,
2020,54IT,ccgtGasBackProLowStock,capaConvResi,0.03957,
2025,54IT,ccgtGasBackProLowStock,capaConvResi,0.03298,
2030,54IT,ccgtGasBackProLowStock,capaConvResi,0.02638,
2035,54IT,ccgtGasBackProLowStock,capaConvResi,0.01979,
2040,54IT,ccgtGasBackProLowStock,capaConvResi,0.01319,
2045,54IT,ccgtGasBackProLowStock,capaConvResi,0.0066,
2020,54IT,coalBoilerProLowStock,capaConvResi,0.00466,
2025,54IT,coalBoilerProLowStock,capaConvResi,0.00389,
2030,54IT,coalBoilerProLowStock,capaConvResi,0.00311,
2035,54IT,coalBoilerProLowStock,capaConvResi,0.00233,
2040,54IT,coalBoilerProLowStock,capaConvResi,0.00156,
2045,54IT,coalBoilerProLowStock,capaConvResi,0.00078,
2020,54IT,districtHeatPro,capaConvResi,0.00543,
2025,54IT,districtHeatPro,capaConvResi,0.00453,
2030,54IT,districtHeatPro,capaConvResi,0.00362,
2035,54IT,districtHeatPro,capaConvResi,0.00272,
2040,54IT,districtHeatPro,capaConvResi,0.00181,
2045,54IT,districtHeatPro,capaConvResi,0.00091,
2020,54IT,gasBoilerProLowStock,capaConvResi,0.53588,
2025,54IT,gasBoilerProLowStock,capaConvResi,0.44657,
2030,54IT,gasBoilerProLowStock,capaConvResi,0.35726,
2035,54IT,gasBoilerProLowStock,capaConvResi,0.26794,
2040,54IT,gasBoilerProLowStock,capaConvResi,0.17863,
2045,54IT,gasBoilerProLowStock,capaConvResi,0.08932,
2020,54IT,eBoilerProLow,capaConvResi,0.02348,
2025,54IT,eBoilerProLow,capaConvResi,0.01956,
2030,54IT,eBoilerProLow,capaConvResi,0.01565,
2035,54IT,eBoilerProLow,capaConvResi,0.01174,
2040,54IT,eBoilerProLow,capaConvResi,0.00783,
2045,54IT,eBoilerProLow,capaConvResi,0.00392,
2020,54IT,gasEngineProLowStock,capaConvResi,0.38092,
2025,54IT,gasEngineProLowStock,capaConvResi,0.31744,
2030,54IT,gasEngineProLowStock,capaConvResi,0.25395,
2035,54IT,gasEngineProLowStock,capaConvResi,0.19046,
2040,54IT,gasEngineProLowStock,capaConvResi,0.12698,
2045,54IT,gasEngineProLowStock,capaConvResi,0.06349,
2020,54IT,oilBoilerProLowStock,capaConvResi,0.0385,
2025,54IT,oilBoilerProLowStock,capaConvResi,0.03209,
2030,54IT,oilBoilerProLowStock,capaConvResi,0.02567,
2035,54IT,oilBoilerProLowStock,capaConvResi,0.01925,
2040,54IT,oilBoilerProLowStock,capaConvResi,0.01284,
2045,54IT,oilBoilerProLowStock,capaConvResi,0.00642,
2020,54IT,hardcoalPlantProLowStock,capaConvResi,0.00482,
2025,54IT,hardcoalPlantProLowStock,capaConvResi,0.00402,
2030,54IT,hardcoalPlantProLowStock,capaConvResi,0.00321,
2035,54IT,hardcoalPlantProLowStock,capaConvResi,0.00241,
2040,54IT,hardcoalPlantProLowStock,capaConvResi,0.00161,
2045,54IT,hardcoalPlantProLowStock,capaConvResi,0.00081,
2020,54IT,oilPlantProLowStock,capaConvResi,0.01545,
2025,54IT,oilPlantProLowStock,capaConvResi,0.01288,
2030,54IT,oilPlantProLowStock,capaConvResi,0.0103,
2035,54IT,oilPlantProLowStock,capaConvResi,0.00773,
2040,54IT,oilPlantProLowStock,capaConvResi,0.00515,
2045,54IT,oilPlantProLowStock,capaConvResi,0.00258,
2020,54IT,bioBoilerProMedStock,capaConvResi,0.00687,
2025,54IT,bioBoilerProMedStock,capaConvResi,0.00573,
2030,54IT,bioBoilerProMedStock,capaConvResi,0.00458,
2035,54IT,bioBoilerProMedStock,capaConvResi,0.00344,
2040,54IT,bioBoilerProMedStock,capaConvResi,0.00229,
2045,54IT,bioBoilerProMedStock,capaConvResi,0.00115,
2020,54IT,bioGasEngineProMedStock,capaConvResi,0.03283,
2025,54IT,bioGasEngineProMedStock,capaConvResi,0.02736,
2030,54IT,bioGasEngineProMedStock,capaConvResi,0.02189,
2035,54IT,bioGasEngineProMedStock,capaConvResi,0.01642,
2040,54IT,bioGasEngineProMedStock,capaConvResi,0.01095,
2045,54IT,bioGasEngineProMedStock,capaConvResi,0.00548,
2020,54IT,ccgtGasBackProMedStock,capaConvResi,0.05925,
2025,54IT,ccgtGasBackProMedStock,capaConvResi,0.04938,
2030,54IT,ccgtGasBackProMedStock,capaConvResi,0.0395,
2035,54IT,ccgtGasBackProMedStock,capaConvResi,0.02963,
2040,54IT,ccgtGasBackProMedStock,capaConvResi,0.01975,
2045,54IT,ccgtGasBackProMedStock,capaConvResi,0.00988,
2020,54IT,coalBoilerProMedStock,capaConvResi,0.06712,
2025,54IT,coalBoilerProMedStock,capaConvResi,0.05593,
2030,54IT,coalBoilerProMedStock,capaConvResi,0.04475,
2035,54IT,coalBoilerProMedStock,capaConvResi,0.03356,
2040,54IT,coalBoilerProMedStock,capaConvResi,0.02238,
2045,54IT,coalBoilerProMedStock,capaConvResi,0.01119,
2020,54IT,eBoilerProMed,capaConvResi,0.06504,
2025,54IT,eBoilerProMed,capaConvResi,0.0542,
2030,54IT,eBoilerProMed,capaConvResi,0.04336,
2035,54IT,eBoilerProMed,capaConvResi,0.03252,
2040,54IT,eBoilerProMed,capaConvResi,0.02168,
2045,54IT,eBoilerProMed,capaConvResi,0.01084,
2020,54IT,gasBoilerProMedStock,capaConvResi,0.60769,
2025,54IT,gasBoilerProMedStock,capaConvResi,0.50641,
2030,54IT,gasBoilerProMedStock,capaConvResi,0.40513,
2035,54IT,gasBoilerProMedStock,capaConvResi,0.30385,
2040,54IT,gasBoilerProMedStock,capaConvResi,0.20257,
2045,54IT,gasBoilerProMedStock,capaConvResi,0.10129,
2020,54IT,gasEngineProMedStock,capaConvResi,0.44971,
2025,54IT,gasEngineProMedStock,capaConvResi,0.37476,
2030,54IT,gasEngineProMedStock,capaConvResi,0.29981,
2035,54IT,gasEngineProMedStock,capaConvResi,0.22486,
2040,54IT,gasEngineProMedStock,capaConvResi,0.14991,
2045,54IT,gasEngineProMedStock,capaConvResi,0.07496,
2020,54IT,oilBoilerProMedStock,capaConvResi,0.15448,
2025,54IT,oilBoilerProMedStock,capaConvResi,0.12873,
2030,54IT,oilBoilerProMedStock,capaConvResi,0.10299,
2035,54IT,oilBoilerProMedStock,capaConvResi,0.07724,
2040,54IT,oilBoilerProMedStock,capaConvResi,0.0515,
2045,54IT,oilBoilerProMedStock,capaConvResi,0.02575,
2020,54IT,hardcoalPlantProMedStock,capaConvResi,0.06932,
2025,54IT,hardcoalPlantProMedStock,capaConvResi,0.05777,
2030,54IT,hardcoalPlantProMedStock,capaConvResi,0.04622,
2035,54IT,hardcoalPlantProMedStock,capaConvResi,0.03466,
2040,54IT,hardcoalPlantProMedStock,capaConvResi,0.02311,
2045,54IT,hardcoalPlantProMedStock,capaConvResi,0.01156,
2020,54IT,oilPlantProMedStock,capaConvResi,0.02732,
2025,54IT,oilPlantProMedStock,capaConvResi,0.02277,
2030,54IT,oilPlantProMedStock,capaConvResi,0.01822,
2035,54IT,oilPlantProMedStock,capaConvResi,0.01366,
2040,54IT,oilPlantProMedStock,capaConvResi,0.00911,
2045,54IT,oilPlantProMedStock,capaConvResi,0.00456,
2020,54IT,districtHeatSpace,capaConvResi,1.24417,
2025,54IT,districtHeatSpace,capaConvResi,0.91383,
2030,54IT,districtHeatSpace,capaConvResi,0.60574,
2035,54IT,districtHeatSpace,capaConvResi,0.36688,
2040,54IT,districtHeatSpace,capaConvResi,0.16497,
2020,54IT,bioBoilerSpaceStock,capaConvResi,7.84491,
2025,54IT,bioBoilerSpaceStock,capaConvResi,5.76202,
2030,54IT,bioBoilerSpaceStock,capaConvResi,3.81942,
2035,54IT,bioBoilerSpaceStock,capaConvResi,2.31332,
2040,54IT,bioBoilerSpaceStock,capaConvResi,1.04018,
2020,54IT,gasBoilerSpaceStock,capaConvResi,29.0746,
2025,54IT,gasBoilerSpaceStock,capaConvResi,21.35504,
2030,54IT,gasBoilerSpaceStock,capaConvResi,14.15544,
2035,54IT,gasBoilerSpaceStock,capaConvResi,8.57356,
2040,54IT,gasBoilerSpaceStock,capaConvResi,3.85509,
2020,54IT,oilLiquidBoilerSpaceStock,capaConvResi,5.87893,
2025,54IT,oilLiquidBoilerSpaceStock,capaConvResi,4.31803,
2030,54IT,oilLiquidBoilerSpaceStock,capaConvResi,2.86225,
2035,54IT,oilLiquidBoilerSpaceStock,capaConvResi,1.73359,
2040,54IT,oilLiquidBoilerSpaceStock,capaConvResi,0.77951,
2020,54IT,resistiveHeatSpaceStock,capaConvResi,0.8368,
2025,54IT,resistiveHeatSpaceStock,capaConvResi,0.61462,
2030,54IT,resistiveHeatSpaceStock,capaConvResi,0.40741,
2035,54IT,resistiveHeatSpaceStock,capaConvResi,0.24676,
2040,54IT,resistiveHeatSpaceStock,capaConvResi,0.11096,
2020,55IT,coalBoilerProHighStock,capaConvResi,0.11937,
2025,55IT,coalBoilerProHighStock,capaConvResi,0.09947,
2030,55IT,coalBoilerProHighStock,capaConvResi,0.07958,
2035,55IT,coalBoilerProHighStock,capaConvResi,0.05969,
2040,55IT,coalBoilerProHighStock,capaConvResi,0.03979,
2045,55IT,coalBoilerProHighStock,capaConvResi,0.0199,
2020,55IT,eBoilerProHigh,capaConvResi,0.05591,
2025,55IT,eBoilerProHigh,capaConvResi,0.0466,
2030,55IT,eBoilerProHigh,capaConvResi,0.03728,
2035,55IT,eBoilerProHigh,capaConvResi,0.02796,
2040,55IT,eBoilerProHigh,capaConvResi,0.01864,
2045,55IT,eBoilerProHigh,capaConvResi,0.00932,
2020,55IT,gasBoilerProHighStock,capaConvResi,0.37153,
2025,55IT,gasBoilerProHighStock,capaConvResi,0.30961,
2030,55IT,gasBoilerProHighStock,capaConvResi,0.24769,
2035,55IT,gasBoilerProHighStock,capaConvResi,0.18577,
2040,55IT,gasBoilerProHighStock,capaConvResi,0.12385,
2045,55IT,gasBoilerProHighStock,capaConvResi,0.06193,
2020,55IT,oilBoilerProHighStock,capaConvResi,0.11279,
2025,55IT,oilBoilerProHighStock,capaConvResi,0.09399,
2030,55IT,oilBoilerProHighStock,capaConvResi,0.0752,
2035,55IT,oilBoilerProHighStock,capaConvResi,0.0564,
2040,55IT,oilBoilerProHighStock,capaConvResi,0.0376,
2045,55IT,oilBoilerProHighStock,capaConvResi,0.0188,
2020,55IT,bioBoilerProLowStock,capaConvResi,0.04516,
2025,55IT,bioBoilerProLowStock,capaConvResi,0.03764,
2030,55IT,bioBoilerProLowStock,capaConvResi,0.03011,
2035,55IT,bioBoilerProLowStock,capaConvResi,0.02258,
2040,55IT,bioBoilerProLowStock,capaConvResi,0.01506,
2045,55IT,bioBoilerProLowStock,capaConvResi,0.00753,
2020,55IT,ccgtGasBackProLowStock,capaConvResi,0.01515,
2025,55IT,ccgtGasBackProLowStock,capaConvResi,0.01263,
2030,55IT,ccgtGasBackProLowStock,capaConvResi,0.0101,
2035,55IT,ccgtGasBackProLowStock,capaConvResi,0.00758,
2040,55IT,ccgtGasBackProLowStock,capaConvResi,0.00505,
2045,55IT,ccgtGasBackProLowStock,capaConvResi,0.00253,
2020,55IT,coalBoilerProLowStock,capaConvResi,0.00179,
2025,55IT,coalBoilerProLowStock,capaConvResi,0.00149,
2030,55IT,coalBoilerProLowStock,capaConvResi,0.00119,
2035,55IT,coalBoilerProLowStock,capaConvResi,0.0009,
2040,55IT,coalBoilerProLowStock,capaConvResi,0.0006,
2045,55IT,coalBoilerProLowStock,capaConvResi,0.0003,
2020,55IT,districtHeatPro,capaConvResi,0.00207,
2025,55IT,districtHeatPro,capaConvResi,0.00173,
2030,55IT,districtHeatPro,capaConvResi,0.00138,
2035,55IT,districtHeatPro,capaConvResi,0.00104,
2040,55IT,districtHeatPro,capaConvResi,0.00069,
2045,55IT,districtHeatPro,capaConvResi,0.00035,
2020,55IT,gasBoilerProLowStock,capaConvResi,0.20514,
2025,55IT,gasBoilerProLowStock,capaConvResi,0.17095,
2030,55IT,gasBoilerProLowStock,capaConvResi,0.13676,
2035,55IT,gasBoilerProLowStock,capaConvResi,0.10257,
2040,55IT,gasBoilerProLowStock,capaConvResi,0.06838,
2045,55IT,gasBoilerProLowStock,capaConvResi,0.03419,
2020,55IT,eBoilerProLow,capaConvResi,0.00899,
2025,55IT,eBoilerProLow,capaConvResi,0.00749,
2030,55IT,eBoilerProLow,capaConvResi,0.00599,
2035,55IT,eBoilerProLow,capaConvResi,0.0045,
2040,55IT,eBoilerProLow,capaConvResi,0.003,
2045,55IT,eBoilerProLow,capaConvResi,0.0015,
2020,55IT,gasEngineProLowStock,capaConvResi,0.14582,
2025,55IT,gasEngineProLowStock,capaConvResi,0.12152,
2030,55IT,gasEngineProLowStock,capaConvResi,0.09722,
2035,55IT,gasEngineProLowStock,capaConvResi,0.07291,
2040,55IT,gasEngineProLowStock,capaConvResi,0.04861,
2045,55IT,gasEngineProLowStock,capaConvResi,0.02431,
2020,55IT,oilBoilerProLowStock,capaConvResi,0.01474,
2025,55IT,oilBoilerProLowStock,capaConvResi,0.01229,
2030,55IT,oilBoilerProLowStock,capaConvResi,0.00983,
2035,55IT,oilBoilerProLowStock,capaConvResi,0.00737,
2040,55IT,oilBoilerProLowStock,capaConvResi,0.00492,
2045,55IT,oilBoilerProLowStock,capaConvResi,0.00246,
2020,55IT,oilPlantProLowStock,capaConvResi,0.00592,
2025,55IT,oilPlantProLowStock,capaConvResi,0.00493,
2030,55IT,oilPlantProLowStock,capaConvResi,0.00395,
2035,55IT,oilPlantProLowStock,capaConvResi,0.00296,
2040,55IT,oilPlantProLowStock,capaConvResi,0.00198,
2045,55IT,oilPlantProLowStock,capaConvResi,0.00099,
2020,55IT,bioBoilerProMedStock,capaConvResi,0.00263,
2025,55IT,bioBoilerProMedStock,capaConvResi,0.0022,
2030,55IT,bioBoilerProMedStock,capaConvResi,0.00176,
2035,55IT,bioBoilerProMedStock,capaConvResi,0.00132,
2040,55IT,bioBoilerProMedStock,capaConvResi,0.00088,
2045,55IT,bioBoilerProMedStock,capaConvResi,0.00044,
2020,55IT,bioGasEngineProMedStock,capaConvResi,0.01257,
2025,55IT,bioGasEngineProMedStock,capaConvResi,0.01048,
2030,55IT,bioGasEngineProMedStock,capaConvResi,0.00838,
2035,55IT,bioGasEngineProMedStock,capaConvResi,0.00629,
2040,55IT,bioGasEngineProMedStock,capaConvResi,0.00419,
2045,55IT,bioGasEngineProMedStock,capaConvResi,0.0021,
2020,55IT,ccgtGasBackProMedStock,capaConvResi,0.02269,
2025,55IT,ccgtGasBackProMedStock,capaConvResi,0.01891,
2030,55IT,ccgtGasBackProMedStock,capaConvResi,0.01513,
2035,55IT,ccgtGasBackProMedStock,capaConvResi,0.01135,
2040,55IT,ccgtGasBackProMedStock,capaConvResi,0.00757,
2045,55IT,ccgtGasBackProMedStock,capaConvResi,0.00379,
2020,55IT,coalBoilerProMedStock,capaConvResi,0.0257,
2025,55IT,coalBoilerProMedStock,capaConvResi,0.02141,
2030,55IT,coalBoilerProMedStock,capaConvResi,0.01713,
2035,55IT,coalBoilerProMedStock,capaConvResi,0.01285,
2040,55IT,coalBoilerProMedStock,capaConvResi,0.00857,
2045,55IT,coalBoilerProMedStock,capaConvResi,0.00429,
2020,55IT,eBoilerProMed,capaConvResi,0.0249,
2025,55IT,eBoilerProMed,capaConvResi,0.02075,
2030,55IT,eBoilerProMed,capaConvResi,0.0166,
2035,55IT,eBoilerProMed,capaConvResi,0.01245,
2040,55IT,eBoilerProMed,capaConvResi,0.0083,
2045,55IT,eBoilerProMed,capaConvResi,0.00415,
2020,55IT,gasBoilerProMedStock,capaConvResi,0.23263,
2025,55IT,gasBoilerProMedStock,capaConvResi,0.19386,
2030,55IT,gasBoilerProMedStock,capaConvResi,0.15509,
2035,55IT,gasBoilerProMedStock,capaConvResi,0.11632,
2040,55IT,gasBoilerProMedStock,capaConvResi,0.07755,
2045,55IT,gasBoilerProMedStock,capaConvResi,0.03878,
2020,55IT,gasEngineProMedStock,capaConvResi,0.17215,
2025,55IT,gasEngineProMedStock,capaConvResi,0.14346,
2030,55IT,gasEngineProMedStock,capaConvResi,0.11477,
2035,55IT,gasEngineProMedStock,capaConvResi,0.08608,
2040,55IT,gasEngineProMedStock,capaConvResi,0.05739,
2045,55IT,gasEngineProMedStock,capaConvResi,0.0287,
2020,55IT,oilBoilerProMedStock,capaConvResi,0.05914,
2025,55IT,oilBoilerProMedStock,capaConvResi,0.04928,
2030,55IT,oilBoilerProMedStock,capaConvResi,0.03943,
2035,55IT,oilBoilerProMedStock,capaConvResi,0.02957,
2040,55IT,oilBoilerProMedStock,capaConvResi,0.01972,
2045,55IT,oilBoilerProMedStock,capaConvResi,0.00986,
2020,55IT,hardcoalPlantProMedStock,capaConvResi,0.02654,
2025,55IT,hardcoalPlantProMedStock,capaConvResi,0.02212,
2030,55IT,hardcoalPlantProMedStock,capaConvResi,0.0177,
2035,55IT,hardcoalPlantProMedStock,capaConvResi,0.01327,
2040,55IT,hardcoalPlantProMedStock,capaConvResi,0.00885,
2045,55IT,hardcoalPlantProMedStock,capaConvResi,0.00443,
2020,55IT,oilPlantProMedStock,capaConvResi,0.01046,
2025,55IT,oilPlantProMedStock,capaConvResi,0.00872,
2030,55IT,oilPlantProMedStock,capaConvResi,0.00698,
2035,55IT,oilPlantProMedStock,capaConvResi,0.00523,
2040,55IT,oilPlantProMedStock,capaConvResi,0.00349,
2045,55IT,oilPlantProMedStock,capaConvResi,0.00175,
2020,55IT,districtHeatSpace,capaConvResi,0.65827,
2025,55IT,districtHeatSpace,capaConvResi,0.4835,
2030,55IT,districtHeatSpace,capaConvResi,0.32049,
2035,55IT,districtHeatSpace,capaConvResi,0.19412,
2040,55IT,districtHeatSpace,capaConvResi,0.08729,
2020,55IT,bioBoilerSpaceStock,capaConvResi,4.15062,
2025,55IT,bioBoilerSpaceStock,capaConvResi,3.0486,
2030,55IT,bioBoilerSpaceStock,capaConvResi,2.0208,
2035,55IT,bioBoilerSpaceStock,capaConvResi,1.22395,
2040,55IT,bioBoilerSpaceStock,capaConvResi,0.55035,
2020,55IT,gasBoilerSpaceStock,capaConvResi,15.38294,
2025,55IT,gasBoilerSpaceStock,capaConvResi,11.29864,
2030,55IT,gasBoilerSpaceStock,capaConvResi,7.48943,
2035,55IT,gasBoilerSpaceStock,capaConvResi,4.53615,
2040,55IT,gasBoilerSpaceStock,capaConvResi,2.03967,
2020,55IT,oilLiquidBoilerSpaceStock,capaConvResi,3.11046,
2025,55IT,oilLiquidBoilerSpaceStock,capaConvResi,2.28461,
2030,55IT,oilLiquidBoilerSpaceStock,capaConvResi,1.51438,
2035,55IT,oilLiquidBoilerSpaceStock,capaConvResi,0.91722,
2040,55IT,oilLiquidBoilerSpaceStock,capaConvResi,0.41243,
2020,55IT,resistiveHeatSpaceStock,capaConvResi,0.44274,
2025,55IT,resistiveHeatSpaceStock,capaConvResi,0.32519,
2030,55IT,resistiveHeatSpaceStock,capaConvResi,0.21556,
2035,55IT,resistiveHeatSpaceStock,capaConvResi,0.13056,
2040,55IT,resistiveHeatSpaceStock,capaConvResi,0.05871,
2020,56IT,coalBoilerProHighStock,capaConvResi,0.08365,
2025,56IT,coalBoilerProHighStock,capaConvResi,0.06971,
2030,56IT,coalBoilerProHighStock,capaConvResi,0.05577,
2035,56IT,coalBoilerProHighStock,capaConvResi,0.04183,
2040,56IT,coalBoilerProHighStock,capaConvResi,0.02789,
2045,56IT,coalBoilerProHighStock,capaConvResi,0.01395,
2020,56IT,eBoilerProHigh,capaConvResi,0.03918,
2025,56IT,eBoilerProHigh,capaConvResi,0.03265,
2030,56IT,eBoilerProHigh,capaConvResi,0.02612,
2035,56IT,eBoilerProHigh,capaConvResi,0.01959,
2040,56IT,eBoilerProHigh,capaConvResi,0.01306,
2045,56IT,eBoilerProHigh,capaConvResi,0.00653,
2020,56IT,gasBoilerProHighStock,capaConvResi,0.26034,
2025,56IT,gasBoilerProHighStock,capaConvResi,0.21695,
2030,56IT,gasBoilerProHighStock,capaConvResi,0.17356,
2035,56IT,gasBoilerProHighStock,capaConvResi,0.13017,
2040,56IT,gasBoilerProHighStock,capaConvResi,0.08678,
2045,56IT,gasBoilerProHighStock,capaConvResi,0.04339,
2020,56IT,oilBoilerProHighStock,capaConvResi,0.07904,
2025,56IT,oilBoilerProHighStock,capaConvResi,0.06587,
2030,56IT,oilBoilerProHighStock,capaConvResi,0.05269,
2035,56IT,oilBoilerProHighStock,capaConvResi,0.03952,
2040,56IT,oilBoilerProHighStock,capaConvResi,0.02635,
2045,56IT,oilBoilerProHighStock,capaConvResi,0.01318,
2020,56IT,bioBoilerProLowStock,capaConvResi,0.03165,
2025,56IT,bioBoilerProLowStock,capaConvResi,0.02637,
2030,56IT,bioBoilerProLowStock,capaConvResi,0.0211,
2035,56IT,bioBoilerProLowStock,capaConvResi,0.01583,
2040,56IT,bioBoilerProLowStock,capaConvResi,0.01055,
2045,56IT,bioBoilerProLowStock,capaConvResi,0.00528,
2020,56IT,ccgtGasBackProLowStock,capaConvResi,0.01062,
2025,56IT,ccgtGasBackProLowStock,capaConvResi,0.00885,
2030,56IT,ccgtGasBackProLowStock,capaConvResi,0.00708,
2035,56IT,ccgtGasBackProLowStock,capaConvResi,0.00531,
2040,56IT,ccgtGasBackProLowStock,capaConvResi,0.00354,
2045,56IT,ccgtGasBackProLowStock,capaConvResi,0.00177,
2020,56IT,coalBoilerProLowStock,capaConvResi,0.00125,
2025,56IT,coalBoilerProLowStock,capaConvResi,0.00105,
