timestep_3,timestep_5,region_4,carrier_1,parameter,value
d002,h0025,85NO,frtRoadLight,mustOut,0.643943843
d002,h0026,85NO,frtRoadLight,mustOut,0.689580472
d002,h0027,85NO,frtRoadLight,mustOut,0.747599285
d002,h0028,85NO,frtRoadLight,mustOut,0.770006915
d002,h0029,85NO,frtRoadLight,mustOut,0.750848128
d002,h0030,85NO,frtRoadLight,mustOut,0.70870318
d002,h0031,85NO,frtRoadLight,mustOut,0.683885837
d002,h0032,85NO,frtRoadLight,mustOut,0.706719776
d002,h0033,85NO,frtRoadLight,mustOut,0.693775663
d002,h0034,85NO,frtRoadLight,mustOut,0.667251852
d002,h0035,85NO,frtRoadLight,mustOut,0.609233374
d002,h0036,85NO,frtRoadLight,mustOut,0.612357931
d002,h0037,85NO,frtRoadLight,mustOut,0.609099558
d002,h0038,85NO,frtRoadLight,mustOut,0.582847987
d002,h0039,85NO,frtRoadLight,mustOut,0.536041947
d002,h0040,85NO,frtRoadLight,mustOut,0.480414392
d002,h0041,85NO,frtRoadLight,mustOut,0.42145861
d002,h0042,85NO,frtRoadLight,mustOut,0.373521064
d002,h0043,85NO,frtRoadLight,mustOut,0.348341273
d002,h0044,85NO,frtRoadLight,mustOut,0.361789686
d002,h0045,85NO,frtRoadLight,mustOut,0.395593369
d002,h0046,85NO,frtRoadLight,mustOut,0.520435225
d002,h0047,85NO,frtRoadLight,mustOut,0.621715715
d002,h0048,85NO,frtRoadLight,mustOut,0.694349921
d003,h0049,85NO,frtRoadLight,mustOut,0.643805968
d003,h0050,85NO,frtRoadLight,mustOut,0.603185288
d003,h0051,85NO,frtRoadLight,mustOut,0.545948852
d003,h0052,85NO,frtRoadLight,mustOut,0.530683866
d003,h0053,85NO,frtRoadLight,mustOut,0.495705671
d003,h0054,85NO,frtRoadLight,mustOut,0.516862377
d003,h0055,85NO,frtRoadLight,mustOut,0.55904069
d003,h0056,85NO,frtRoadLight,mustOut,0.668383488
d003,h0057,85NO,frtRoadLight,mustOut,0.726454223
d003,h0058,85NO,frtRoadLight,mustOut,0.78160127
d003,h0059,85NO,frtRoadLight,mustOut,0.76160179
d003,h0060,85NO,frtRoadLight,mustOut,0.750778574
d003,h0061,85NO,frtRoadLight,mustOut,0.698088608
d003,h0062,85NO,frtRoadLight,mustOut,0.63927654
d003,h0063,85NO,frtRoadLight,mustOut,0.536456497
d003,h0064,85NO,frtRoadLight,mustOut,0.444256146
d003,h0065,85NO,frtRoadLight,mustOut,0.330503697
d003,h0066,85NO,frtRoadLight,mustOut,0.311020835
d003,h0067,85NO,frtRoadLight,mustOut,0.313098296
d003,h0068,85NO,frtRoadLight,mustOut,0.375921787
d003,h0069,85NO,frtRoadLight,mustOut,0.45533216
d003,h0070,85NO,frtRoadLight,mustOut,0.479683969
d003,h0071,85NO,frtRoadLight,mustOut,0.506127793
d003,h0072,85NO,frtRoadLight,mustOut,0.403019584
d004,h0073,85NO,frtRoadLight,mustOut,0.409792211
d004,h0074,85NO,frtRoadLight,mustOut,0.403616529
d004,h0075,85NO,frtRoadLight,mustOut,0.506266605
d004,h0076,85NO,frtRoadLight,mustOut,0.531634747
d004,h0077,85NO,frtRoadLight,mustOut,0.557768324
d004,h0078,85NO,frtRoadLight,mustOut,0.535455822
d004,h0079,85NO,frtRoadLight,mustOut,0.522912167
d004,h0080,85NO,frtRoadLight,mustOut,0.489946461
d004,h0081,85NO,frtRoadLight,mustOut,0.473934009
d004,h0082,85NO,frtRoadLight,mustOut,0.485453267
d004,h0083,85NO,frtRoadLight,mustOut,0.473113189
d004,h0084,85NO,frtRoadLight,mustOut,0.396229257
d004,h0085,85NO,frtRoadLight,mustOut,0.408767093
d004,h0086,85NO,frtRoadLight,mustOut,0.466272672
d004,h0087,85NO,frtRoadLight,mustOut,0.592055462
d004,h0088,85NO,frtRoadLight,mustOut,0.616954755
d004,h0089,85NO,frtRoadLight,mustOut,0.622491148
d004,h0090,85NO,frtRoadLight,mustOut,0.606947392
d004,h0091,85NO,frtRoadLight,mustOut,0.567512919
d004,h0092,85NO,frtRoadLight,mustOut,0.502353366
d004,h0093,85NO,frtRoadLight,mustOut,0.481686879
d004,h0094,85NO,frtRoadLight,mustOut,0.402530647
d004,h0095,85NO,frtRoadLight,mustOut,0.309605069
d004,h0096,85NO,frtRoadLight,mustOut,0.131282733
d001,h0001,86SE,frtRoadLight,mustOut,0.48281444
d001,h0002,86SE,frtRoadLight,mustOut,0.484989957
d001,h0003,86SE,frtRoadLight,mustOut,0.544048523
d001,h0004,86SE,frtRoadLight,mustOut,0.638230518
d001,h0005,86SE,frtRoadLight,mustOut,0.740448003
d001,h0006,86SE,frtRoadLight,mustOut,0.775615198
d001,h0007,86SE,frtRoadLight,mustOut,0.783966569
d001,h0008,86SE,frtRoadLight,mustOut,0.762330967
d001,h0009,86SE,frtRoadLight,mustOut,0.707522981
d001,h0010,86SE,frtRoadLight,mustOut,0.640498851
d001,h0011,86SE,frtRoadLight,mustOut,0.621929829
d001,h0012,86SE,frtRoadLight,mustOut,0.602724309
d001,h0013,86SE,frtRoadLight,mustOut,0.589629555
d001,h0014,86SE,frtRoadLight,mustOut,0.526125111
d001,h0015,86SE,frtRoadLight,mustOut,0.498187781
d001,h0016,86SE,frtRoadLight,mustOut,0.379359486
d001,h0017,86SE,frtRoadLight,mustOut,0.235881494
d001,h0018,86SE,frtRoadLight,mustOut,0.115461366
d001,h0019,86SE,frtRoadLight,mustOut,0.219583899
d001,h0020,86SE,frtRoadLight,mustOut,0.350655974
d001,h0021,86SE,frtRoadLight,mustOut,0.477788696
d001,h0022,86SE,frtRoadLight,mustOut,0.56542536
d001,h0023,86SE,frtRoadLight,mustOut,0.624870587
d001,h0024,86SE,frtRoadLight,mustOut,0.623023482
d002,h0025,86SE,frtRoadLight,mustOut,0.643943843
d002,h0026,86SE,frtRoadLight,mustOut,0.689580472
d002,h0027,86SE,frtRoadLight,mustOut,0.747599285
d002,h0028,86SE,frtRoadLight,mustOut,0.770006915
d002,h0029,86SE,frtRoadLight,mustOut,0.750848128
d002,h0030,86SE,frtRoadLight,mustOut,0.70870318
d002,h0031,86SE,frtRoadLight,mustOut,0.683885837
d002,h0032,86SE,frtRoadLight,mustOut,0.706719776
d002,h0033,86SE,frtRoadLight,mustOut,0.693775663
d002,h0034,86SE,frtRoadLight,mustOut,0.667251852
d002,h0035,86SE,frtRoadLight,mustOut,0.609233374
d002,h0036,86SE,frtRoadLight,mustOut,0.612357931
d002,h0037,86SE,frtRoadLight,mustOut,0.609099558
d002,h0038,86SE,frtRoadLight,mustOut,0.582847987
d002,h0039,86SE,frtRoadLight,mustOut,0.536041947
d002,h0040,86SE,frtRoadLight,mustOut,0.480414392
d002,h0041,86SE,frtRoadLight,mustOut,0.42145861
d002,h0042,86SE,frtRoadLight,mustOut,0.373521064
d002,h0043,86SE,frtRoadLight,mustOut,0.348341273
d002,h0044,86SE,frtRoadLight,mustOut,0.361789686
d002,h0045,86SE,frtRoadLight,mustOut,0.395593369
d002,h0046,86SE,frtRoadLight,mustOut,0.520435225
d002,h0047,86SE,frtRoadLight,mustOut,0.621715715
d002,h0048,86SE,frtRoadLight,mustOut,0.694349921
d003,h0049,86SE,frtRoadLight,mustOut,0.643805968
d003,h0050,86SE,frtRoadLight,mustOut,0.603185288
d003,h0051,86SE,frtRoadLight,mustOut,0.545948852
d003,h0052,86SE,frtRoadLight,mustOut,0.530683866
d003,h0053,86SE,frtRoadLight,mustOut,0.495705671
d003,h0054,86SE,frtRoadLight,mustOut,0.516862377
d003,h0055,86SE,frtRoadLight,mustOut,0.55904069
d003,h0056,86SE,frtRoadLight,mustOut,0.668383488
d003,h0057,86SE,frtRoadLight,mustOut,0.726454223
d003,h0058,86SE,frtRoadLight,mustOut,0.78160127
d003,h0059,86SE,frtRoadLight,mustOut,0.76160179
d003,h0060,86SE,frtRoadLight,mustOut,0.750778574
d003,h0061,86SE,frtRoadLight,mustOut,0.698088608
d003,h0062,86SE,frtRoadLight,mustOut,0.63927654
d003,h0063,86SE,frtRoadLight,mustOut,0.536456497
d003,h0064,86SE,frtRoadLight,mustOut,0.444256146
d003,h0065,86SE,frtRoadLight,mustOut,0.330503697
d003,h0066,86SE,frtRoadLight,mustOut,0.311020835
d003,h0067,86SE,frtRoadLight,mustOut,0.313098296
d003,h0068,86SE,frtRoadLight,mustOut,0.375921787
d003,h0069,86SE,frtRoadLight,mustOut,0.45533216
d003,h0070,86SE,frtRoadLight,mustOut,0.479683969
d003,h0071,86SE,frtRoadLight,mustOut,0.506127793
d003,h0072,86SE,frtRoadLight,mustOut,0.403019584
d004,h0073,86SE,frtRoadLight,mustOut,0.409792211
d004,h0074,86SE,frtRoadLight,mustOut,0.403616529
d004,h0075,86SE,frtRoadLight,mustOut,0.506266605
d004,h0076,86SE,frtRoadLight,mustOut,0.531634747
d004,h0077,86SE,frtRoadLight,mustOut,0.557768324
d004,h0078,86SE,frtRoadLight,mustOut,0.535455822
d004,h0079,86SE,frtRoadLight,mustOut,0.522912167
d004,h0080,86SE,frtRoadLight,mustOut,0.489946461
d004,h0081,86SE,frtRoadLight,mustOut,0.473934009
d004,h0082,86SE,frtRoadLight,mustOut,0.485453267
d004,h0083,86SE,frtRoadLight,mustOut,0.473113189
d004,h0084,86SE,frtRoadLight,mustOut,0.396229257
d004,h0085,86SE,frtRoadLight,mustOut,0.408767093
d004,h0086,86SE,frtRoadLight,mustOut,0.466272672
d004,h0087,86SE,frtRoadLight,mustOut,0.592055462
d004,h0088,86SE,frtRoadLight,mustOut,0.616954755
d004,h0089,86SE,frtRoadLight,mustOut,0.622491148
d004,h0090,86SE,frtRoadLight,mustOut,0.606947392
d004,h0091,86SE,frtRoadLight,mustOut,0.567512919
d004,h0092,86SE,frtRoadLight,mustOut,0.502353366
d004,h0093,86SE,frtRoadLight,mustOut,0.481686879
d004,h0094,86SE,frtRoadLight,mustOut,0.402530647
d004,h0095,86SE,frtRoadLight,mustOut,0.309605069
d004,h0096,86SE,frtRoadLight,mustOut,0.131282733
d001,h0001,87SE,frtRoadLight,mustOut,0.48281444
d001,h0002,87SE,frtRoadLight,mustOut,0.484989957
d001,h0003,87SE,frtRoadLight,mustOut,0.544048523
d001,h0004,87SE,frtRoadLight,mustOut,0.638230518
d001,h0005,87SE,frtRoadLight,mustOut,0.740448003
d001,h0006,87SE,frtRoadLight,mustOut,0.775615198
d001,h0007,87SE,frtRoadLight,mustOut,0.783966569
d001,h0008,87SE,frtRoadLight,mustOut,0.762330967
d001,h0009,87SE,frtRoadLight,mustOut,0.707522981
d001,h0010,87SE,frtRoadLight,mustOut,0.640498851
d001,h0011,87SE,frtRoadLight,mustOut,0.621929829
d001,h0012,87SE,frtRoadLight,mustOut,0.602724309
d001,h0013,87SE,frtRoadLight,mustOut,0.589629555
d001,h0014,87SE,frtRoadLight,mustOut,0.526125111
d001,h0015,87SE,frtRoadLight,mustOut,0.498187781
d001,h0016,87SE,frtRoadLight,mustOut,0.379359486
d001,h0017,87SE,frtRoadLight,mustOut,0.235881494
d001,h0018,87SE,frtRoadLight,mustOut,0.115461366
d001,h0019,87SE,frtRoadLight,mustOut,0.219583899
d001,h0020,87SE,frtRoadLight,mustOut,0.350655974
d001,h0021,87SE,frtRoadLight,mustOut,0.477788696
d001,h0022,87SE,frtRoadLight,mustOut,0.56542536
d001,h0023,87SE,frtRoadLight,mustOut,0.624870587
d001,h0024,87SE,frtRoadLight,mustOut,0.623023482
d002,h0025,87SE,frtRoadLight,mustOut,0.643943843
d002,h0026,87SE,frtRoadLight,mustOut,0.689580472
d002,h0027,87SE,frtRoadLight,mustOut,0.747599285
d002,h0028,87SE,frtRoadLight,mustOut,0.770006915
d002,h0029,87SE,frtRoadLight,mustOut,0.750848128
d002,h0030,87SE,frtRoadLight,mustOut,0.70870318
d002,h0031,87SE,frtRoadLight,mustOut,0.683885837
d002,h0032,87SE,frtRoadLight,mustOut,0.706719776
d002,h0033,87SE,frtRoadLight,mustOut,0.693775663
d002,h0034,87SE,frtRoadLight,mustOut,0.667251852
d002,h0035,87SE,frtRoadLight,mustOut,0.609233374
d002,h0036,87SE,frtRoadLight,mustOut,0.612357931
d002,h0037,87SE,frtRoadLight,mustOut,0.609099558
d002,h0038,87SE,frtRoadLight,mustOut,0.582847987
d002,h0039,87SE,frtRoadLight,mustOut,0.536041947
d002,h0040,87SE,frtRoadLight,mustOut,0.480414392
d002,h0041,87SE,frtRoadLight,mustOut,0.42145861
d002,h0042,87SE,frtRoadLight,mustOut,0.373521064
d002,h0043,87SE,frtRoadLight,mustOut,0.348341273
d002,h0044,87SE,frtRoadLight,mustOut,0.361789686
d002,h0045,87SE,frtRoadLight,mustOut,0.395593369
d002,h0046,87SE,frtRoadLight,mustOut,0.520435225
d002,h0047,87SE,frtRoadLight,mustOut,0.621715715
d002,h0048,87SE,frtRoadLight,mustOut,0.694349921
d003,h0049,87SE,frtRoadLight,mustOut,0.643805968
d003,h0050,87SE,frtRoadLight,mustOut,0.603185288
d003,h0051,87SE,frtRoadLight,mustOut,0.545948852
d003,h0052,87SE,frtRoadLight,mustOut,0.530683866
d003,h0053,87SE,frtRoadLight,mustOut,0.495705671
d003,h0054,87SE,frtRoadLight,mustOut,0.516862377
d003,h0055,87SE,frtRoadLight,mustOut,0.55904069
d003,h0056,87SE,frtRoadLight,mustOut,0.668383488
d003,h0057,87SE,frtRoadLight,mustOut,0.726454223
d003,h0058,87SE,frtRoadLight,mustOut,0.78160127
d003,h0059,87SE,frtRoadLight,mustOut,0.76160179
d003,h0060,87SE,frtRoadLight,mustOut,0.750778574
d003,h0061,87SE,frtRoadLight,mustOut,0.698088608
d003,h0062,87SE,frtRoadLight,mustOut,0.63927654
d003,h0063,87SE,frtRoadLight,mustOut,0.536456497
d003,h0064,87SE,frtRoadLight,mustOut,0.444256146
d003,h0065,87SE,frtRoadLight,mustOut,0.330503697
d003,h0066,87SE,frtRoadLight,mustOut,0.311020835
d003,h0067,87SE,frtRoadLight,mustOut,0.313098296
d003,h0068,87SE,frtRoadLight,mustOut,0.375921787
d003,h0069,87SE,frtRoadLight,mustOut,0.45533216
d003,h0070,87SE,frtRoadLight,mustOut,0.479683969
d003,h0071,87SE,frtRoadLight,mustOut,0.506127793
d003,h0072,87SE,frtRoadLight,mustOut,0.403019584
d004,h0073,87SE,frtRoadLight,mustOut,0.409792211
d004,h0074,87SE,frtRoadLight,mustOut,0.403616529
d004,h0075,87SE,frtRoadLight,mustOut,0.506266605
d004,h0076,87SE,frtRoadLight,mustOut,0.531634747
d004,h0077,87SE,frtRoadLight,mustOut,0.557768324
d004,h0078,87SE,frtRoadLight,mustOut,0.535455822
d004,h0079,87SE,frtRoadLight,mustOut,0.522912167
d004,h0080,87SE,frtRoadLight,mustOut,0.489946461
d004,h0081,87SE,frtRoadLight,mustOut,0.473934009
d004,h0082,87SE,frtRoadLight,mustOut,0.485453267
d004,h0083,87SE,frtRoadLight,mustOut,0.473113189
d004,h0084,87SE,frtRoadLight,mustOut,0.396229257
d004,h0085,87SE,frtRoadLight,mustOut,0.408767093
d004,h0086,87SE,frtRoadLight,mustOut,0.466272672
d004,h0087,87SE,frtRoadLight,mustOut,0.592055462
d004,h0088,87SE,frtRoadLight,mustOut,0.616954755
d004,h0089,87SE,frtRoadLight,mustOut,0.622491148
d004,h0090,87SE,frtRoadLight,mustOut,0.606947392
d004,h0091,87SE,frtRoadLight,mustOut,0.567512919
d004,h0092,87SE,frtRoadLight,mustOut,0.502353366
d004,h0093,87SE,frtRoadLight,mustOut,0.481686879
d004,h0094,87SE,frtRoadLight,mustOut,0.402530647
d004,h0095,87SE,frtRoadLight,mustOut,0.309605069
d004,h0096,87SE,frtRoadLight,mustOut,0.131282733
d001,h0001,88SE,frtRoadLight,mustOut,0.48281444
d001,h0002,88SE,frtRoadLight,mustOut,0.484989957
d001,h0003,88SE,frtRoadLight,mustOut,0.544048523
d001,h0004,88SE,frtRoadLight,mustOut,0.638230518
d001,h0005,88SE,frtRoadLight,mustOut,0.740448003
d001,h0006,88SE,frtRoadLight,mustOut,0.775615198
d001,h0007,88SE,frtRoadLight,mustOut,0.783966569
d001,h0008,88SE,frtRoadLight,mustOut,0.762330967
d001,h0009,88SE,frtRoadLight,mustOut,0.707522981
d001,h0010,88SE,frtRoadLight,mustOut,0.640498851
d001,h0011,88SE,frtRoadLight,mustOut,0.621929829
d001,h0012,88SE,frtRoadLight,mustOut,0.602724309
d001,h0013,88SE,frtRoadLight,mustOut,0.589629555
d001,h0014,88SE,frtRoadLight,mustOut,0.526125111
d001,h0015,88SE,frtRoadLight,mustOut,0.498187781
d001,h0016,88SE,frtRoadLight,mustOut,0.379359486
d001,h0017,88SE,frtRoadLight,mustOut,0.235881494
d001,h0018,88SE,frtRoadLight,mustOut,0.115461366
d001,h0019,88SE,frtRoadLight,mustOut,0.219583899
d001,h0020,88SE,frtRoadLight,mustOut,0.350655974
d001,h0021,88SE,frtRoadLight,mustOut,0.477788696
d001,h0022,88SE,frtRoadLight,mustOut,0.56542536
d001,h0023,88SE,frtRoadLight,mustOut,0.624870587
d001,h0024,88SE,frtRoadLight,mustOut,0.623023482
d002,h0025,88SE,frtRoadLight,mustOut,0.643943843
d002,h0026,88SE,frtRoadLight,mustOut,0.689580472
d002,h0027,88SE,frtRoadLight,mustOut,0.747599285
d002,h0028,88SE,frtRoadLight,mustOut,0.770006915
d002,h0029,88SE,frtRoadLight,mustOut,0.750848128
d002,h0030,88SE,frtRoadLight,mustOut,0.70870318
d002,h0031,88SE,frtRoadLight,mustOut,0.683885837
d002,h0032,88SE,frtRoadLight,mustOut,0.706719776
d002,h0033,88SE,frtRoadLight,mustOut,0.693775663
d002,h0034,88SE,frtRoadLight,mustOut,0.667251852
d002,h0035,88SE,frtRoadLight,mustOut,0.609233374
d002,h0036,88SE,frtRoadLight,mustOut,0.612357931
d002,h0037,88SE,frtRoadLight,mustOut,0.609099558
d002,h0038,88SE,frtRoadLight,mustOut,0.582847987
d002,h0039,88SE,frtRoadLight,mustOut,0.536041947
d002,h0040,88SE,frtRoadLight,mustOut,0.480414392
d002,h0041,88SE,frtRoadLight,mustOut,0.42145861
d002,h0042,88SE,frtRoadLight,mustOut,0.373521064
d002,h0043,88SE,frtRoadLight,mustOut,0.348341273
d002,h0044,88SE,frtRoadLight,mustOut,0.361789686
d002,h0045,88SE,frtRoadLight,mustOut,0.395593369
d002,h0046,88SE,frtRoadLight,mustOut,0.520435225
d002,h0047,88SE,frtRoadLight,mustOut,0.621715715
d002,h0048,88SE,frtRoadLight,mustOut,0.694349921
d003,h0049,88SE,frtRoadLight,mustOut,0.643805968
d003,h0050,88SE,frtRoadLight,mustOut,0.603185288
d003,h0051,88SE,frtRoadLight,mustOut,0.545948852
d003,h0052,88SE,frtRoadLight,mustOut,0.530683866
d003,h0053,88SE,frtRoadLight,mustOut,0.495705671
d003,h0054,88SE,frtRoadLight,mustOut,0.516862377
d003,h0055,88SE,frtRoadLight,mustOut,0.55904069
d003,h0056,88SE,frtRoadLight,mustOut,0.668383488
d003,h0057,88SE,frtRoadLight,mustOut,0.726454223
d003,h0058,88SE,frtRoadLight,mustOut,0.78160127
d003,h0059,88SE,frtRoadLight,mustOut,0.76160179
d003,h0060,88SE,frtRoadLight,mustOut,0.750778574
d003,h0061,88SE,frtRoadLight,mustOut,0.698088608
d003,h0062,88SE,frtRoadLight,mustOut,0.63927654
d003,h0063,88SE,frtRoadLight,mustOut,0.536456497
d003,h0064,88SE,frtRoadLight,mustOut,0.444256146
d003,h0065,88SE,frtRoadLight,mustOut,0.330503697
d003,h0066,88SE,frtRoadLight,mustOut,0.311020835
d003,h0067,88SE,frtRoadLight,mustOut,0.313098296
d003,h0068,88SE,frtRoadLight,mustOut,0.375921787
d003,h0069,88SE,frtRoadLight,mustOut,0.45533216
d003,h0070,88SE,frtRoadLight,mustOut,0.479683969
d003,h0071,88SE,frtRoadLight,mustOut,0.506127793
d003,h0072,88SE,frtRoadLight,mustOut,0.403019584
d004,h0073,88SE,frtRoadLight,mustOut,0.409792211
d004,h0074,88SE,frtRoadLight,mustOut,0.403616529
d004,h0075,88SE,frtRoadLight,mustOut,0.506266605
d004,h0076,88SE,frtRoadLight,mustOut,0.531634747
d004,h0077,88SE,frtRoadLight,mustOut,0.557768324
d004,h0078,88SE,frtRoadLight,mustOut,0.535455822
d004,h0079,88SE,frtRoadLight,mustOut,0.522912167
d004,h0080,88SE,frtRoadLight,mustOut,0.489946461
d004,h0081,88SE,frtRoadLight,mustOut,0.473934009
d004,h0082,88SE,frtRoadLight,mustOut,0.485453267
d004,h0083,88SE,frtRoadLight,mustOut,0.473113189
d004,h0084,88SE,frtRoadLight,mustOut,0.396229257
d004,h0085,88SE,frtRoadLight,mustOut,0.408767093
d004,h0086,88SE,frtRoadLight,mustOut,0.466272672
d004,h0087,88SE,frtRoadLight,mustOut,0.592055462
d004,h0088,88SE,frtRoadLight,mustOut,0.616954755
d004,h0089,88SE,frtRoadLight,mustOut,0.622491148
d004,h0090,88SE,frtRoadLight,mustOut,0.606947392
d004,h0091,88SE,frtRoadLight,mustOut,0.567512919
d004,h0092,88SE,frtRoadLight,mustOut,0.502353366
d004,h0093,88SE,frtRoadLight,mustOut,0.481686879
d004,h0094,88SE,frtRoadLight,mustOut,0.402530647
d004,h0095,88SE,frtRoadLight,mustOut,0.309605069
d004,h0096,88SE,frtRoadLight,mustOut,0.131282733
d001,h0001,89SE,frtRoadLight,mustOut,0.48281444
d001,h0002,89SE,frtRoadLight,mustOut,0.484989957
d001,h0003,89SE,frtRoadLight,mustOut,0.544048523
d001,h0004,89SE,frtRoadLight,mustOut,0.638230518
d001,h0005,89SE,frtRoadLight,mustOut,0.740448003
d001,h0006,89SE,frtRoadLight,mustOut,0.775615198
d001,h0007,89SE,frtRoadLight,mustOut,0.783966569
d001,h0008,89SE,frtRoadLight,mustOut,0.762330967
d001,h0009,89SE,frtRoadLight,mustOut,0.707522981
d001,h0010,89SE,frtRoadLight,mustOut,0.640498851
d001,h0011,89SE,frtRoadLight,mustOut,0.621929829
d001,h0012,89SE,frtRoadLight,mustOut,0.602724309
d001,h0013,89SE,frtRoadLight,mustOut,0.589629555
d001,h0014,89SE,frtRoadLight,mustOut,0.526125111
d001,h0015,89SE,frtRoadLight,mustOut,0.498187781
d001,h0016,89SE,frtRoadLight,mustOut,0.379359486
d001,h0017,89SE,frtRoadLight,mustOut,0.235881494
d001,h0018,89SE,frtRoadLight,mustOut,0.115461366
d001,h0019,89SE,frtRoadLight,mustOut,0.219583899
d001,h0020,89SE,frtRoadLight,mustOut,0.350655974
d001,h0021,89SE,frtRoadLight,mustOut,0.477788696
d001,h0022,89SE,frtRoadLight,mustOut,0.56542536
d001,h0023,89SE,frtRoadLight,mustOut,0.624870587
d001,h0024,89SE,frtRoadLight,mustOut,0.623023482
d002,h0025,89SE,frtRoadLight,mustOut,0.643943843
d002,h0026,89SE,frtRoadLight,mustOut,0.689580472
d002,h0027,89SE,frtRoadLight,mustOut,0.747599285
d002,h0028,89SE,frtRoadLight,mustOut,0.770006915
d002,h0029,89SE,frtRoadLight,mustOut,0.750848128
d002,h0030,89SE,frtRoadLight,mustOut,0.70870318
d002,h0031,89SE,frtRoadLight,mustOut,0.683885837
d002,h0032,89SE,frtRoadLight,mustOut,0.706719776
d002,h0033,89SE,frtRoadLight,mustOut,0.693775663
d002,h0034,89SE,frtRoadLight,mustOut,0.667251852
d002,h0035,89SE,frtRoadLight,mustOut,0.609233374
d002,h0036,89SE,frtRoadLight,mustOut,0.612357931
d002,h0037,89SE,frtRoadLight,mustOut,0.609099558
d002,h0038,89SE,frtRoadLight,mustOut,0.582847987
d002,h0039,89SE,frtRoadLight,mustOut,0.536041947
d002,h0040,89SE,frtRoadLight,mustOut,0.480414392
d002,h0041,89SE,frtRoadLight,mustOut,0.42145861
d002,h0042,89SE,frtRoadLight,mustOut,0.373521064
d002,h0043,89SE,frtRoadLight,mustOut,0.348341273
d002,h0044,89SE,frtRoadLight,mustOut,0.361789686
d002,h0045,89SE,frtRoadLight,mustOut,0.395593369
d002,h0046,89SE,frtRoadLight,mustOut,0.520435225
d002,h0047,89SE,frtRoadLight,mustOut,0.621715715
d002,h0048,89SE,frtRoadLight,mustOut,0.694349921
d003,h0049,89SE,frtRoadLight,mustOut,0.643805968
d003,h0050,89SE,frtRoadLight,mustOut,0.603185288
d003,h0051,89SE,frtRoadLight,mustOut,0.545948852
d003,h0052,89SE,frtRoadLight,mustOut,0.530683866
d003,h0053,89SE,frtRoadLight,mustOut,0.495705671
d003,h0054,89SE,frtRoadLight,mustOut,0.516862377
d003,h0055,89SE,frtRoadLight,mustOut,0.55904069
d003,h0056,89SE,frtRoadLight,mustOut,0.668383488
d003,h0057,89SE,frtRoadLight,mustOut,0.726454223
d003,h0058,89SE,frtRoadLight,mustOut,0.78160127
d003,h0059,89SE,frtRoadLight,mustOut,0.76160179
d003,h0060,89SE,frtRoadLight,mustOut,0.750778574
d003,h0061,89SE,frtRoadLight,mustOut,0.698088608
d003,h0062,89SE,frtRoadLight,mustOut,0.63927654
d003,h0063,89SE,frtRoadLight,mustOut,0.536456497
d003,h0064,89SE,frtRoadLight,mustOut,0.444256146
d003,h0065,89SE,frtRoadLight,mustOut,0.330503697
d003,h0066,89SE,frtRoadLight,mustOut,0.311020835
d003,h0067,89SE,frtRoadLight,mustOut,0.313098296
d003,h0068,89SE,frtRoadLight,mustOut,0.375921787
d003,h0069,89SE,frtRoadLight,mustOut,0.45533216
d003,h0070,89SE,frtRoadLight,mustOut,0.479683969
d003,h0071,89SE,frtRoadLight,mustOut,0.506127793
d003,h0072,89SE,frtRoadLight,mustOut,0.403019584
d004,h0073,89SE,frtRoadLight,mustOut,0.409792211
d004,h0074,89SE,frtRoadLight,mustOut,0.403616529
d004,h0075,89SE,frtRoadLight,mustOut,0.506266605
d004,h0076,89SE,frtRoadLight,mustOut,0.531634747
d004,h0077,89SE,frtRoadLight,mustOut,0.557768324
d004,h0078,89SE,frtRoadLight,mustOut,0.535455822
d004,h0079,89SE,frtRoadLight,mustOut,0.522912167
d004,h0080,89SE,frtRoadLight,mustOut,0.489946461
d004,h0081,89SE,frtRoadLight,mustOut,0.473934009
d004,h0082,89SE,frtRoadLight,mustOut,0.485453267
d004,h0083,89SE,frtRoadLight,mustOut,0.473113189
d004,h0084,89SE,frtRoadLight,mustOut,0.396229257
d004,h0085,89SE,frtRoadLight,mustOut,0.408767093
d004,h0086,89SE,frtRoadLight,mustOut,0.466272672
d004,h0087,89SE,frtRoadLight,mustOut,0.592055462
d004,h0088,89SE,frtRoadLight,mustOut,0.616954755
d004,h0089,89SE,frtRoadLight,mustOut,0.622491148
d004,h0090,89SE,frtRoadLight,mustOut,0.606947392
d004,h0091,89SE,frtRoadLight,mustOut,0.567512919
d004,h0092,89SE,frtRoadLight,mustOut,0.502353366
d004,h0093,89SE,frtRoadLight,mustOut,0.481686879
d004,h0094,89SE,frtRoadLight,mustOut,0.402530647
d004,h0095,89SE,frtRoadLight,mustOut,0.309605069
d004,h0096,89SE,frtRoadLight,mustOut,0.131282733
